UniqueCount	AmbigCount
0	18
0	18
231	4
219	2
0	2741
53	4556
0	2749
0	2776
0	1117
5	2675
2	4771
2	2694
0	1125
892	20
0	0
0	304
990	401
34	419
10	0
421	4
139	168
40	0
1	275
1	275
7	258
23	258
0	258
454	262
0	53
12	53
0	2892
1	902
0	804
0	963
4	906
0	3051
0	2961
0	3069
0	3046
0	2997
0	2974
786	15
0	0
0	374
3	374
1	691
43	780
0	782
1	2731
125	2683
439	5
17	0
3	3148
0	926
4	3148
0	3153
0	917
0	3164
0	2435
4	3151
1	9
0	12
0	13
0	12
0	0
0	60
0	60
0	0
0	0
0	235
8	252
4	243
1	235
0	250
514	3
14	1
0	81
0	81
0	84
0	82
0	85
0	1
1	194
0	0
1079	13
18	157
1	157
1048	547
0	539
210	3
503	4
0	0
4	0
0	1
0	1
0	0
3	0
1	0
0	6
0	6
0	0
21	381
0	381
6	824
1	559
0	824
0	559
53	90
0	90
0	0
0	0
0	178
2	178
1	177
8	0
1	0
4	169
1	169
10	0
120	0
22	84
0	84
2	84
0	1594
8	1298
0	1594
25	157
8	157
19	157
61	1
0	18
1	18
4	0
39	1
82	257
7	257
0	0
0	0
0	3
0	3
0	3
0	0
0	434
0	211
0	424
0	429
0	202
1	207
1	0
4	169
3	169
1	148
404	2
2	6
0	5
0	6
0	1
0	1
3	0
3	0
0	0
1	0
8	57
3	57
0	55
0	55
6	0
191	5
3	34
0	34
0	0
198	2
0	4
218	3
28	355
0	355
306	4
1965	18
0	5
0	90
0	90
2	89
0	0
0	0
163	0
30	51
0	50
7	0
0	0
0	1956
0	2087
0	2400
0	2199
72	2141
0	2052
0	1
0	1
7	10
6	1
161	2
0	0
0	0
1	0
0	17
1	17
0	18
1	18
121	1
0	0
0	0
0	0
0	0
0	831
52	838
330	847
15	529
2	529
0	2312
0	2791
0	5369
1	2247
573	5343
0	2358
0	239
0	947
0	341
0	340
0	354
0	475
544	934
95	1
617	3
0	493
8	493
836	3263
0	3257
6	0
181	2
117	1392
0	1392
0	192
3	192
312	2
145	3
4	0
46	1402
0	1677
46	1677
2	33
0	32
77	324
0	323
362	4
264	8
6	342
3	342
2	342
0	1673
0	1685
0	1682
32	1656
0	1694
4	1608
7	571
6	595
114	572
7	596
4	0
164	3
0	0
0	0
2	0
4	25
2	25
0	0
0	0
24	930
39	930
0	0
14	0
0	0
0	0
0	0
0	0
0	67
0	67
29	2327
1	2097
29	2203
0	2325
75	0
7	244
0	244
0	1
66	1
263	1
84	832
2264	851
0	147
0	147
1	0
0	318
57	318
0	0
247	7
0	0
353	5
0	657
0	1104
2	1071
0	1152
32	178
108	176
0	925
8	921
0	893
0	924
62	1042
10	1042
11	62
0	62
1897	28
2	0
0	1
0	1
638	5
0	246
0	508
0	530
0	609
16	610
0	610
0	0
0	0
0	0
0	0
122	290
0	290
0	32
2	35
0	35
0	0
21	0
125	1
105	0
2	0
7	1401
0	1405
0	1401
957	1422
0	271
0	228
1	268
16	268
0	0
0	10
0	25
0	25
0	18
0	18
0	19
2	17
12	0
170	1
6	40
1	40
0	40
0	12
0	12
0	12
0	12
0	947
0	1086
3	1057
0	1003
0	1003
1	959
9	1079
55	0
57	9862
0	9840
85	9783
0	9634
71	13137
7	13390
2	387
1	387
89	2
2	311
67	311
745	7
0	0
303	466
0	1951
0	2071
11	1929
0	2094
1	878
0	6
0	6
497	2
0	0
171	3
0	0
117	5
92	1
3	0
105	1
7	81
0	81
0	81
24	0
0	961
38	961
527	155
0	3611
55	3553
0	2967
3	0
0	1302
0	1204
0	1282
1	1281
3	1285
0	1271
8	1267
162	2
167	3
0	215
0	205
0	220
4	225
0	209
25	232
78	1
618	6
239	4
1	0
2	113
0	113
0	0
0	0
0	963
0	1123
0	1123
0	963
0	28
9	28
102	0
1	52
0	52
1	0
50	1
526	3654
318	3655
0	0
0	205
18	205
1	0
125	1
0	929
21	953
3	952
2	928
1	928
3	928
0	939
0	929
2	937
55	2
4	450
1	423
10	423
62	1
0	33
5	33
0	30
5	0
0	0
1	0
124	157
0	157
2124	22
1	6
0	6
4	2018
0	2028
0	2035
0	2047
0	2052
0	2058
0	2070
0	2040
0	2045
267	4
2	0
51	0
45	1
3	0
18	1410
0	1409
0	1383
1	0
41	0
31	205
0	877
16	863
0	799
0	877
2	863
33	864
439	1
2253	694
0	668
7	0
0	0
2045	25
0	218
0	218
39	548
0	548
4	0
0	0
0	722
17	724
192	2
178	9808
0	9805
0	24
0	24
177	3
0	0
0	116
1	116
744	7
0	587
1	587
14	587
0	4
3	4
77	1
2	0
6	215
3	215
323	3
3	546
136	595
3	590
5	595
0	590
0	0
0	0
12	0
14	1
3	1886
4	1877
3	1886
0	0
3	0
1	2105
48	284
0	266
0	278
0	267
0	267
3	284
0	267
3	267
0	267
5	0
2	0
0	218
0	1483
0	1542
0	1519
0	1519
0	206
0	208
3	1521
14	228
1	210
0	1536
20	142
0	1522
36	1534
0	1508
0	17
4	17
1	0
0	0
309	3
53	0
3	0
0	0
0	0
0	0
1	0
1	1036
0	1029
0	1026
0	957
0	987
3554	1121
0	1120
0	953
3	1090
657	7
4	0
2	0
5	57
4	56
0	58
0	0
168	131
0	121
0	132
0	0
0	0
0	0
0	0
0	0
81	1043
2	2138
2	536
8	2083
0	443
0	482
92	0
0	1
10	78
0	78
0	673
7	673
0	1038
16	981
0	0
0	18
0	19
0	18
0	0
4	0
0	1162
5	1162
0	1069
0	1166
0	1207
0	1110
0	1065
0	26
555	6
12	0
0	13
174	0
0	0
0	0
0	0
1	0
0	0
10	263
0	184
0	263
0	263
4	515
7	515
2	511
79	1340
1	1300
0	1339
1	0
1	327
0	327
0	968
10	937
0	926
22	3297
2	3297
53	3297
4	0
2	18
0	0
0	1295
12	1231
7	1225
180	1283
10	1286
0	831
0	200
0	201
1	201
11	278
0	201
11	200
0	200
0	201
3	249
0	200
0	200
0	201
0	29
0	29
29	230
162	233
0	317
6	317
1	317
1	0
0	0
0	14
0	14
0	14
0	14
0	233
1	235
6	235
0	234
0	0
1	3
0	3
0	0
558	2
241	3
4	26
0	2184
4	2194
28	1
0	0
0	0
411	4
32	7
0	7
846	186
0	177
0	1
0	1
1	0
0	0
0	0
8	386
0	447
0	457
0	436
0	468
1	0
69	161
0	161
1	0
0	8
0	8
2	13
0	234
0	238
1064	12
378	6
0	0
0	0
0	34
0	34
0	19
29	0
539	4
1	3241
1395	3250
34	357
0	357
3	357
165	2
11	385
0	385
0	432
16	969
0	953
0	0
0	202
14	202
122	2
0	1329
283	1331
468	4
1483	21
39	102
8	103
0	0
1	0
30	253
0	2
0	2
0	0
342	1001
1	670
2	994
38	675
24	1
2	0
3	3
3	1292
14	7160
3	1313
24	7201
0	3
0	3
0	3
0	3
16	2191
0	2263
9	2205
0	9
5	9
1	9
135	2
49	999
0	997
1	0
159	2
3	0
6	91
0	91
2	88
136	4719
0	823
0	4719
19	2188
0	0
0	0
0	551
24	571
0	528
0	507
0	0
0	0
0	0
0	8
0	8
0	7
0	0
0	0
0	0
3	50
0	50
0	0
94	884
0	884
0	181
0	181
2774	2786
0	2748
81	0
0	223
0	204
0	223
116	1
314	2
11	80
5	79
7	1271
9	1271
213	0
0	0
133	1
221	7
0	1836
61	1871
3	1836
2	1804
1	1868
15	1805
12	655
1	649
27	655
24	649
5	8
2	9
12	154
16	154
0	1
1	1
2	119
2	119
0	58
0	76
2	69
0	71
0	104
2	104
0	435
1	435
0	310
1	310
0	289
3	435
52	311
0	764
1	765
0	1760
0	750
0	1656
6	1719
0	765
0	779
0	1631
0	744
0	1764
0	5
1	5
0	5929
4	5929
81	1
0	0
0	0
0	0
23	389
26	389
22	648
0	598
0	648
1	0
0	1
0	459
27	459
1	45
0	45
6	232
0	269
213	272
0	35
1	35
0	35
30	160
0	160
649	6
0	684
0	687
0	196
0	695
0	680
0	209
0	675
0	1
2	1
1	6
0	6
0	6
3	819
913	908
0	898
219	1
6	4537
0	4792
490	4732
0	0
34	0
0	221
0	285
1	323
0	286
104	280
1	323
1	4205
0	4210
0	4019
0	4255
14	460
0	2018
32	2028
0	4150
0	1894
0	416
0	405
0	417
0	406
1582	913
1221	976
0	0
0	3198
208	3198
0	40
1	21
0	40
1	21
0	0
2	0
19	521
98	503
0	546
0	1
0	1
14	702
2	690
1	691
2	700
1	0
0	164
0	164
3	164
0	165
0	165
0	150
0	164
0	162
0	164
0	163
0	162
66	251
0	251
2	113
4	113
2	1034
79	1245
12	1076
3	1055
17	1060
39	1400
0	1038
524	1096
0	1146
0	1058
0	6
1	6
85	0
1201	11
9	0
0	270
4	270
3	0
1	3
0	3
0	1
0	1
26	189
0	189
0	2
0	2
1	38
24	39
0	0
0	893
44	893
0	0
0	0
4	644
4	644
4	31
4	31
343	4
3	0
0	0
0	0
0	405
0	405
0	403
0	0
46	522
80	524
0	1029
0	1055
0	1043
0	1045
0	472
0	317
0	1509
0	1374
0	442
0	454
0	1441
0	1442
1	1455
0	616
0	461
0	449
203	5
510	408
0	250
0	404
4	0
0	5406
0	5406
0	256
16	256
0	74
0	73
2	74
9	73
0	73
2227	22
0	330
0	324
0	330
0	330
0	324
0	0
1	0
196	4
169	1
81	0
835	6
0	174
6	175
282	175
0	0
0	1
2	0
5	0
1302	763
6	755
6	729
0	0
0	0
0	0
0	0
0	362
541	2023
1	1936
1	351
0	2112
0	0
0	0
43	82
1	75
0	82
490	1374
0	1238
0	1367
0	1238
0	0
0	0
292	5
0	555
0	494
2	3465
11	1528
0	609
0	496
0	1458
2	609
13	3584
0	452
0	557
1	0
21	1264
111	1265
465	6
0	0
445	146
0	63
10	718
12	895
1052	898
0	914
3	894
218	674
78	676
438	7
25	115
0	115
0	39
0	40
1	40
0	40
67	2
0	0
0	0
0	0
0	0
24	210
2	208
0	164
698	5
0	202
7	202
0	0
0	275
0	275
4	37
1	37
0	0
0	768
7	829
3	806
2	791
37	0
14	0
993	13
47	1
0	0
108	2168
0	626
5	609
1	2169
0	624
0	625
0	2168
0	2169
213	607
0	590
0	609
0	128
9	130
0	0
0	0
0	0
4	225
5	225
151	3
1605	18
0	0
3	0
0	0
0	125
0	125
0	116
0	0
3	49
0	49
87	1
0	0
0	0
0	0
0	28
0	0
4	0
1	0
128	2
0	740
0	689
1308	765
0	147
0	187
0	689
0	136
0	136
1	136
207	4
0	0
4	162
0	162
0	0
1977	24
74	2
2	0
0	893
0	688
0	728
0	1537
0	1340
0	1537
80	587
0	853
0	1486
0	1340
0	1289
0	1486
0	0
0	0
56	76
0	76
0	0
1	0
1143	11
283	4
259	4
272	6
0	812
9	812
5	916
1	970
0	948
2	940
0	518
0	688
3	681
1202	666
4	681
0	2
0	2
0	0
643	785
0	778
0	206
23	206
106	1
0	0
42	205
0	203
1	0
0	0
16	0
2050	18
0	7
0	5
0	5
0	5
0	7
0	222
18	222
2	76
3	76
8	68
0	68
2	30
0	30
173	1
0	0
38	2
0	6
0	6
3	0
4	0
31	211
0	194
8	211
0	43
3	44
0	43
0	44
0	43
0	0
0	0
0	951
11	972
0	972
0	0
0	0
1	0
0	0
0	694
0	694
417	4
245	1370
77	1433
0	11
0	11
45	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	38
2	41
0	0
13	0
0	0
0	6166
156	6168
0	1
160	3
30	0
0	45
0	36
0	39
0	48
2	39
0	0
0	0
0	0
0	7
6	8
11	0
82	1
0	1
0	1
3	739
0	784
1	739
0	783
0	4304
9	2890
1	783
1	4259
2	0
0	356
0	340
0	360
43	337
0	336
36	338
0	0
43	0
161	0
51	1405
0	1288
0	1397
4	1510
89	1407
112	1401
8	1521
10	1540
14	1631
14	1566
0	1397
7	1669
63	1410
69	1409
7	1603
23	1817
48	1444
0	153
6	1721
5	1701
0	257
8	1447
121	1436
115	1407
4	1434
0	1461
0	17
17	1451
633	9
65	266
0	0
1785	25
0	159
0	194
0	194
0	64
0	85
19	85
819	11
27	297
0	296
13	0
0	0
0	0
0	1
507	3
337	6
0	0
0	0
8	28
0	28
0	30
0	4
4	4
0	5
0	5
0	5
0	5
0	0
0	0
3	193
13	192
469	6969
8	6964
8	649
6	649
8	648
4	648
0	92
22	92
0	1082
103	484
1	1084
0	1108
0	3398
2	607
0	611
4	3415
4	622
0	3404
0	156
0	156
0	130
1	224
19	140
24	198
882	7
0	99
0	99
43	126
0	123
0	0
48	0
1	0
1	0
2	0
3	917
0	864
2	877
0	862
15	893
0	867
33	909
80	867
0	870
73	0
0	82
0	78
0	82
2	590
15	572
0	564
0	259
0	259
196	2
189	6
0	2
0	2
0	27
0	136
0	251
104	255
2	0
1	0
0	2450
1	1861
0	2421
88	1385
55	2
0	0
0	0
89	1
0	166
5	166
7	0
111	1432
0	1201
15	1433
3	1433
0	37
4	37
52	0
0	0
1869	17
0	0
397	7
1	10
0	13
9	1261
1	1386
8	1316
1	0
5	0
16	2129
0	2397
20	2338
147	2392
107	0
6	1153
17	1164
900	1173
2	252
0	252
0	2808
0	1794
15	2779
0	91
2	91
4	261
34	261
0	2260
30	2084
5693	2323
2	330
0	330
0	2
0	2
0	564
1	559
0	1239
4	558
0	1219
0	567
2	1052
0	1217
0	569
0	565
0	545
0	1259
0	1247
0	560
1	564
0	1227
1	0
0	0
0	0
36	491
12	491
17	344
0	319
1	319
1	344
7	318
0	0
0	37
0	61
0	67
7	25
0	37
0	78
0	62
1	77
0	56
0	59
0	37
0	61
219	2
0	0
6	412
14	466
0	466
0	0
23	1062
114	977
1	1062
4	1039
7	0
0	79
1	79
5	1
0	305
425	404
4	412
2	412
4	14
0	14
3	0
1042	19
0	930
1	404
0	404
0	869
0	868
0	416
0	899
0	163
0	468
0	2313
2313	2333
66	1930
0	1
0	1
63	1544
26	833
0	1543
37	824
520	4
6	0
2	0
16	2675
0	2675
472	10
4	0
0	4984
0	5080
0	5162
0	5091
31	5069
0	4986
0	5278
0	5078
0	5100
0	5080
0	5088
0	5127
0	5053
214	5098
0	5075
0	5264
0	5125
169	5043
0	5037
0	4033
0	5080
0	5102
4	302
3	335
0	335
21	1
0	335
1	810
0	320
1	831
0	831
12	359
0	0
29	844
0	844
0	6
0	6
2	6
0	6
0	0
0	0
1	85
10	85
1	89
0	89
334	4
3	0
602	5647
16	5644
3	0
2	0
0	0
47	0
121	291
0	290
73	1
4	1610
77	1597
0	1603
3	1603
2	1597
0	0
20	0
0	13
224	2
17	509
11	509
0	43
0	44
0	32
0	34
1	32
0	46
0	45
0	32
77	1
0	223
235	226
503	421
0	415
10	206
4	185
0	206
0	777
8	787
9	775
64	196
0	196
0	38
0	17
0	43
0	44
0	39
5	38
0	22
466	20
7	3402
12	3402
210	12447
18	8348
4	8413
0	11421
0	11741
0	8671
24	1987
27	2013
0	2028
89	349
0	275
0	273
0	0
12	413
442	416
6	0
244	211
0	208
1	0
0	784
0	758
0	772
0	1129
2	1132
0	772
0	772
2	772
227	1
4	235
0	235
0	0
0	0
115	3
2	113
0	113
156	0
17	249
0	249
1	0
0	161
1	161
0	155
1749	192
0	124
0	169
0	1
0	1
0	0
0	0
0	0
0	0
0	0
15	1050
22	1142
14	1050
5	990
10	1002
0	0
0	0
15	1
730	17
0	0
3	187
1	187
47	0
2	0
1	1296
290	1297
3156	1318
91	7
0	0
67	0
0	643
2	652
11	652
1111	13
0	0
1196	5
15	215
4	126
6	215
5	210
8	210
0	825
6	826
59	826
1	0
0	1
0	1
0	213
0	213
360	3
0	0
197	1
0	2
1	2
0	2
16	1728
135	1730
415	2
155	2
0	0
0	903
199	905
0	637
0	1124
649	1130
5	0
7	1007
155	1007
1	0
5	484
53	486
75	0
0	3841
0	3324
49	3379
0	3513
28	3774
0	3652
1	0
171	1
200	1
0	123
1	127
0	128
2	132
69	1745
0	1745
0	382
0	357
0	382
9	2
15	1
0	25
3	25
3	572
0	571
17	576
0	575
325	5
24	597
15	597
0	587
0	0
34	1
272	2
2834	43
8	0
0	193
1	0
2118	43
0	0
0	1
0	1
0	1
138	987
0	984
0	7
69	747
13	1070
0	759
0	521
0	801
0	815
222	1
92	3
0	664
525	678
723	13
0	640
251	643
0	612
74	0
0	1
6	1
9	439
0	439
0	417
189	2
309	630
0	626
183	0
0	41
0	41
88	0
0	0
0	0
0	0
1	0
11	82
0	82
0	68
0	68
0	68
0	244
41	244
1	230
0	274
0	273
249	2
8	32
25	35
0	35
70	5838
29	5858
0	5842
47	713
3	713
3	709
4	663
0	0
0	0
8	77
2	78
0	78
8	351
0	351
0	6
0	6
0	0
0	192
3	192
1	4612
0	4611
0	4611
0	5
0	5
0	5
0	0
0	0
377	6
0	0
0	251
22	252
0	133
48	133
1	0
1421	16
4	311
0	311
34	0
0	761
0	799
0	801
2	890
28	892
0	5
0	5
0	0
83	0
1	0
0	235
178	348
19	346
2	929
4	930
1	398
0	18
0	18
0	18
1	743
0	743
0	0
0	146
0	175
13	155
0	153
0	146
0	175
0	0
75	1
0	10
0	10
4	0
0	130
0	130
6	82
620	5
0	0
2	0
0	329
0	250
0	239
0	160
1	329
0	168
0	318
0	0
203	4
163	4
63	282
633	7
0	0
0	410
9	410
5	367
249	2
6921	70
0	0
0	0
1446	15
1305	16
36	286
1	270
0	208
6	193
0	265
0	266
0	236
1008	3083
0	3078
4	26
0	25
0	26
172	2
137	1
121	571
186	573
0	3491
0	2569
20	218
0	6274
0	1158
96	1183
0	3471
1	7101
0	1102
0	1163
1	174
0	1142
0	3456
2	0
6	171
0	158
3	158
5	171
2	164
12	459
14	917
11	802
0	0
0	809
0	727
4	727
0	727
1	838
6	635
0	697
0	727
2	909
134	910
0	10
0	10
323	7
11	295
1	157
0	291
2	200
0	199
1	499
0	231
19	496
0	231
0	350
1	0
1	0
0	0
0	0
281	5
1	12
0	12
0	28
1	28
311	2
0	0
179	1
40	261
19	0
0	150
1	150
3	111
0	111
7	15
1	15
145	0
163	2
72	0
0	4464
0	4440
44	4053
46	4410
0	10541
25	4217
0	4424
0	4434
0	4432
0	4431
410	10547
0	4438
0	4455
0	9760
0	4447
0	1309
0	2324
0	2401
0	1137
2	1243
0	1110
3	1119
1	2483
2	1155
2	1054
0	2298
0	1224
0	1140
0	1054
0	0
0	0
0	487
1276	499
245	3
1	1134
81	141
0	1133
0	1002
6	140
43	132
32	132
0	0
14	188
1	188
0	0
1120	29
482	3
0	0
0	119
73	314
1	0
0	48
4	48
0	0
0	0
0	335
21	335
18	400
2	399
1	5
0	5
26	647
0	614
0	689
0	632
20	389
2	647
0	557
3	0
0	0
0	20
4	20
0	0
2	67
0	56
2	67
1	154
0	154
35	1
0	1
0	1
0	0
297	5
10	0
326	3
20	0
0	1107
758	1112
2	115
23	115
0	165
3	166
0	166
368	5
87	229
585	232
0	4677
188	4411
0	5153
0	4601
0	4638
3	4731
44	5021
0	4740
0	5087
0	4541
288	6
0	26
0	26
13	83
5	83
0	0
1	0
0	248
1933	271
0	0
0	0
0	309
28	310
0	41
0	28
0	205
0	205
0	28
0	28
0	28
0	191
0	204
0	28
0	0
2	0
0	0
0	0
4	0
3	0
1	0
19	394
3	394
0	6641
0	6641
0	748
0	781
0	732
0	723
0	729
0	748
0	762
0	713
0	688
0	0
0	1926
0	1921
8	1926
0	0
4	0
0	0
0	0
2	0
0	0
1	0
76	1
0	1
0	1
0	2
82	2
0	1
0	0
0	1
245	3
22	2007
8	2007
11	2005
120	0
0	0
79	2
552	10
274	2
0	10
0	10
0	10
14	1176
0	1147
0	1195
0	1176
0	1128
0	0
0	5
0	4
18	4317
141	4317
1	513
0	521
6	523
2	0
0	0
0	0
239	5
0	0
0	0
0	0
0	0
16	865
20	865
0	282
17	282
0	981
0	956
103	982
8	957
0	0
1	1
0	0
41	694
2	732
15	733
0	13
0	13
0	13
0	13
10	692
1	919
0	919
176	4
5	131
0	697
283	697
31	694
171	2278
0	1393
39	1252
5	1689
0	1968
2	0
92	1
1	0
0	0
546	12
0	0
17	0
0	0
0	0
0	0
0	0
0	0
209	0
1	28
0	28
0	28
29	91
19	90
0	1221
0	1204
0	1206
0	1299
0	1237
0	1254
0	1210
0	1223
0	1316
0	1010
52	1301
0	0
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	2
0	1
99	0
0	0
0	243
0	240
0	243
59	243
1	0
2	0
0	519
49	519
0	484
0	748
2	97
0	778
4	769
0	135
0	838
0	808
1	286
1	108
11	288
0	79
0	114
0	202
1	173
0	115
1	230
0	151
0	114
0	114
0	114
0	7226
6	7219
0	227
10	2497
0	229
0	173
0	116
0	234
5	7214
1	7243
2	234
0	229
33	4092
281	4093
312	1
0	76
17	76
1	77
5	76
2	332
2	135
2	334
56	334
0	211
0	211
10	0
139	2
291	467
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
1	375
246	324
0	375
1	375
20	399
1	0
2	0
291	220
0	218
1	0
0	0
41	0
0	0
0	0
11	4555
51	4220
450	4564
5	0
46	0
3	312
0	324
0	313
0	0
0	0
0	0
2	0
199	167
0	162
0	0
0	0
0	4001
0	4012
0	4306
0	4286
0	4021
0	3992
251	3
0	1
0	0
0	233
110	233
58	0
2	0
0	151
0	434
0	481
0	92
687	465
0	188
97	2165
19	2160
0	2170
4	281
261	284
2	0
0	212
2	212
30	0
1	0
0	0
0	0
0	150
4	180
0	157
0	76
0	58
1	168
2	73
0	224
0	140
0	124
574	244
0	230
0	2
0	1
0	1
0	1
0	1
0	2
25	519
140	524
0	524
0	0
0	0
0	145
3	146
61	0
4	488
0	488
11	498
0	498
0	271
0	271
3	276
0	10
9	10
23	0
59	1219
70	1222
571	1182
0	1179
0	0
0	0
157	1
24	0
13	0
24	1351
0	1351
0	0
0	0
0	392
0	362
0	406
0	436
0	407
0	363
131	1
12	0
2	1315
0	1315
71	5344
0	5343
45	5259
62	0
0	357
0	358
0	356
2	357
2	358
42	2798
2612	2835
0	801
1	804
18	774
0	763
7	708
0	854
0	0
8	395
0	395
0	0
0	0
1356	328
0	309
1	0
7	399
4	399
61	2
3	36
0	26
2	36
0	4226
0	2708
0	4257
0	5437
0	5406
0	7
0	11
1	11
0	0
411	499
0	396
0	433
0	0
1540	29
0	148
0	148
0	7
0	8
0	8
23	254
19	254
131	1
3064	43
85	1
745	10
0	169
5	173
0	171
0	165
0	170
270	3
0	110
231	259
2	196
9	20
0	576
40	576
458	4
29	0
0	2305
0	2050
0	2104
0	2261
0	2002
3	665
4	633
0	1
0	1
0	6
0	6
0	6
8	346
0	346
1	0
86	3
0	0
0	0
7	0
0	0
0	9987
4	9626
3	10082
0	9708
13	10016
0	9417
0	9782
11	195
8	194
3	194
0	8864
213	10312
3	10579
0	10562
0	6069
0	2
1	2
1	224
0	224
0	164
2	159
62	165
0	164
4	264
1	54
1	264
0	41
128	1
178	3
0	2181
8	2079
232	2184
1	1317
0	2095
0	2134
56	2167
195	2154
59	2085
57	7650
474	7645
0	0
0	780
28	781
0	780
0	4
0	4
0	4
0	4
0	0
8	0
2	82
0	82
102	0
1	172
0	172
3137	36
21	0
1	0
0	0
1	0
8	0
297	5
0	0
106	448
5	446
50	674
1	673
0	186
51	186
1	0
274	4
9	104
1	104
0	6
1	6
0	5
0	5
2	5
2234	34
0	780
5	782
0	903
187	944
0	899
35	0
0	88
0	88
83	1
76	542
58	542
146	4
64	4826
0	4827
227	4749
0	4840
0	4825
35	4829
217	0
0	87
0	109
80	111
30	959
35	958
3	0
246	7
1	0
2	1
295	2
83	0
49	0
0	1971
21	1971
1	1966
52	1966
0	137
303	139
1	137
830	17
0	0
0	239
13	239
862	13
73	2
48	1
1	0
0	0
0	4
0	4
0	0
0	0
0	202
0	202
0	202
18	0
205	1
0	139
0	176
0	183
933	6
33	942
0	942
0	0
28	726
3444	762
0	301
8	301
1	183
3	0
0	0
607	6
1	185
3	146
0	185
47	185
0	466
209	397
6	446
4	454
26	446
0	11
0	9
0	10
0	11
0	2
0	2
9	790
0	1341
0	1379
0	1375
0	877
0	811
1	790
161	8266
270	8299
0	8290
1	129
15	129
0	0
4	825
0	824
0	824
0	867
1	863
0	824
0	824
0	878
0	0
165	0
899	14
43	92
1	89
61	0
0	2
0	2
0	2
0	2
0	2
73	2023
85	2853
0	2850
4	740
40	741
6	711
0	1598
2	1598
38	0
174	4
6	0
0	0
0	0
379	3
713	5
0	0
0	0
0	0
0	0
0	186
0	186
122	1
0	556
348	857
8	861
127	2
0	0
38	392
0	392
307	3
2	0
0	38
0	0
0	38
0	0
10	123
21	129
0	129
7	131
0	131
1	442
1	637
0	592
0	617
23	221
0	604
0	561
1	235
0	669
0	582
2	277
0	433
0	556
3	554
1132	805
88	830
101	605
0	830
0	600
408	6
0	57
0	57
0	0
70	0
9	64
0	71
12	72
0	73
0	2
0	2
194	1
0	187
16	187
0	19
2	19
1	0
2	1567
0	1645
5	1603
33	1630
2	1305
2	0
0	2
0	2
0	0
62	301
2	1238
20	1295
0	1254
34	0
0	0
0	0
0	0
0	0
0	0
2	0
1302	16
0	0
132	0
534	10
0	0
0	0
0	0
80	1
