UniqueCount	AmbigCount
0	679
0	679
9	676
0	573
53	0
103	4
0	434
0	444
0	401
0	477
0	2
4	0
1	0
2	77
0	77
0	50
93	1
0	0
146	0
1	0
0	323
0	323
5	202
2	202
231	0
0	1
0	1
0	0
7	0
172	0
0	541
8	441
0	362
192	3
24	2186
710	3452
32	2835
0	3477
32	0
0	842
30	867
14	842
1	867
1593	897
20	887
0	887
465	4
0	0
1	0
156	1
107	473
3	447
12	422
2	0
0	118
6	118
4473	1123
2	1032
0	1030
0	1108
77	1
43	2
0	0
0	0
0	0
0	2
0	0
1009	6
0	0
16	223
1	223
0	0
36	1
203	1046
37	1043
0	2
0	2
1824	7
35	0
1042	10
0	3
0	3
0	4
0	4
2	20
0	20
220	2
214	1
0	3006
44	4292
0	3018
0	3064
0	1382
3	2892
7	4625
2	2920
4	1384
846	5
0	0
0	463
1082	570
20	589
7	0
317	1
138	154
51	0
2	455
3	455
7	238
28	239
1	238
391	239
0	7
3	7
0	2393
1	903
0	791
0	969
2	905
0	2571
2	3053
0	3187
0	3160
0	3105
0	3078
735	3
1	0
0	357
4	357
2	931
77	1027
0	1033
0	3108
156	3064
321	6
1	0
5	3035
0	1039
4	3035
0	3037
0	1035
0	3049
0	2432
5	3040
0	2
0	9
0	14
0	14
2	0
0	53
0	53
0	0
0	0
0	142
8	152
1	146
3	142
1	152
623	7
10	0
0	65
0	66
0	71
0	68
0	73
0	6
1	145
1	6
1118	12
22	129
1	129
1038	645
0	639
146	4
423	3
0	0
4	0
0	2
0	1
0	0
0	0
0	0
0	0
1	0
0	0
17	334
0	334
7	902
6	647
0	902
0	647
55	100
0	100
0	3
0	3
0	153
2	153
2	152
10	0
2	0
4	184
4	184
8	0
114	0
22	69
0	68
11	66
0	1063
1	870
0	1063
9	80
0	80
16	80
70	2
0	24
1	24
3	0
45	0
93	290
5	290
0	0
0	0
0	1
0	1
0	1
0	0
1	377
0	199
1	368
0	372
0	194
13	197
0	0
5	131
6	131
6	114
454	1
6	18
2	18
0	18
0	0
0	0
1	0
1	0
0	0
2	0
0	17
3	16
0	16
0	16
5	0
203	0
7	80
0	80
0	0
171	5
0	5
124	2
23	321
0	321
321	0
1229	8
0	9
0	172
0	172
3	168
1	0
0	0
195	0
19	25
0	23
2	0
0	0
0	2101
0	2220
0	2553
0	2399
101	2291
0	2248
0	4
0	4
15	3
4	0
189	2
0	0
0	0
0	0
0	7
0	7
0	8
0	8
153	0
0	0
1	0
0	0
1	0
0	958
79	959
290	973
3	184
2	184
2	2889
0	3408
0	6021
0	2786
519	6012
0	2972
0	732
0	2273
0	992
1	991
0	1038
0	1342
931	2228
101	1
577	9
0	463
7	463
495	2377
0	2375
8	0
142	2
109	1053
0	1051
0	139
6	139
327	7
102	1
12	0
32	995
0	1205
27	1206
0	2
0	2
62	265
0	264
280	3
246	3
5	303
6	303
0	303
0	1179
0	1197
0	1156
26	1134
1	1174
1	1118
11	515
8	538
131	513
13	540
7	0
137	2
0	0
0	0
1	0
0	11
0	11
0	0
0	0
31	1037
45	1036
1	0
5	0
0	0
0	0
0	0
2	0
0	15
0	15
27	1943
1	1746
31	1839
0	1943
33	0
8	258
0	258
0	0
52	1
312	1
101	1052
2063	1062
0	127
0	127
0	0
0	317
90	318
0	0
192	3
0	0
345	2
3	1027
1	1531
3	1474
0	1597
38	191
140	189
0	184
2	182
0	173
0	182
135	1364
24	1362
3	35
0	35
1435	17
0	0
1	0
0	0
117	1
0	290
0	518
0	553
0	585
14	585
0	585
1	6
0	6
0	0
0	0
143	309
0	309
0	72
0	86
0	86
1	0
8	0
119	0
90	0
1	0
11	1437
0	1440
1	1427
843	1443
0	249
0	164
0	232
18	244
0	0
0	25
0	62
0	63
0	6
0	5
0	6
0	5
2	0
157	0
7	29
1	29
0	29
0	13
0	13
0	13
0	13
0	797
1	916
4	916
0	895
0	896
2	867
10	931
121	3
88	11313
0	11322
123	11228
0	11026
74	14074
12	14403
5	305
1	305
51	0
0	181
49	183
632	4
0	0
275	381
0	2067
0	2169
9	2036
0	2200
38	2607
1	1
0	1
433	5
0	0
155	3
0	0
93	2
123	1
5	0
125	2
0	40
0	40
0	40
60	0
2	826
29	826
437	63
0	1407
18	1356
0	1124
8	0
0	1440
0	1302
0	1410
6	1420
0	1425
0	1400
5	1396
146	3
159	2
0	163
0	145
0	167
9	171
0	154
18	180
110	0
601	2
238	2
2	0
4	99
0	99
0	0
0	0
0	407
0	490
0	463
0	380
0	7
2	7
142	0
0	17
0	17
0	0
52	0
250	1682
164	1682
0	0
0	193
8	193
0	0
177	4
0	1217
48	1257
4	1257
1	1217
1	1219
3	1217
2	1234
0	1217
4	1231
41	0
1	292
3	262
5	262
44	1
0	49
3	49
0	44
3	0
0	0
1	0
96	171
0	171
1014	8
5	8
2	8
3	2241
0	2237
0	2260
0	2268
0	2289
0	2278
0	2286
0	2245
0	2266
265	3
4	0
43	1
54	3
1	1
14	1397
0	1398
0	1372
1	0
69	0
45	177
0	882
31	875
2	797
2	882
3	874
59	876
494	4
1746	634
0	630
2	0
0	0
1626	22
0	227
0	227
30	531
0	531
3	0
0	0
0	618
9	618
91	1
507	12469
0	12468
0	26
0	26
164	4
0	0
0	98
1	98
317	2
0	467
0	467
8	467
0	1
0	1
313	2
0	0
3	136
6	136
287	4
6	466
130	506
0	494
8	505
1	494
0	1
0	1
5	0
6	0
3	1737
2	1727
6	1737
1	0
6	0
0	3776
48	371
0	343
1	362
0	345
0	343
6	368
0	343
2	345
0	345
1	0
2	0
0	214
0	1501
0	1546
0	1545
0	1547
0	205
0	202
10	1548
17	256
4	219
0	1569
18	149
0	1530
42	1564
0	1527
4	33
5	33
1	0
1	0
246	2
42	0
1	0
0	0
0	3
0	3
0	0
4	1541
0	1513
0	1483
0	1397
0	1464
4100	1670
0	1676
0	1389
6	1638
151	5
4	0
5	0
4	48
4	45
0	48
0	0
116	156
0	143
0	155
0	0
2	0
1	0
0	0
0	0
120	1209
4	2231
6	587
6	2166
0	472
0	538
233	1
0	7
15	91
0	91
0	866
3	868
0	1252
23	1154
0	0
0	5
0	6
0	6
0	0
2	0
0	594
0	595
0	572
3	599
0	626
0	599
0	567
0	39
586	8
3	0
0	13
148	3
0	0
0	0
1	0
0	0
0	0
11	274
0	177
0	274
2	274
9	487
8	487
3	482
84	1574
1	1520
0	1574
0	0
0	262
0	262
0	827
13	791
0	775
26	2811
2	2811
78	2813
2	0
4	28
0	0
0	1355
6	1259
14	1250
276	1344
4	1351
0	815
0	164
0	164
0	165
10	249
1	165
4	163
0	163
0	165
4	228
0	163
0	163
1	164
0	20
0	20
43	323
161	324
0	284
6	284
0	284
0	0
0	0
0	27
0	27
0	27
0	27
0	263
3	265
3	265
0	264
0	0
1	4
0	4
0	0
426	4
251	3
6	26
0	1835
1	1838
9	0
0	0
0	0
355	1
34	16
0	16
1133	388
0	381
0	0
0	0
0	0
0	1
0	1
11	425
0	481
0	476
0	452
0	506
1	0
97	207
0	205
0	0
0	3
0	3
1	14
0	409
0	414
1050	7
130	0
0	1
0	1
0	28
0	27
0	18
30	0
603	5
4	3766
1494	3775
12	117
0	117
0	117
271	3
18	440
1	440
3	570
16	1149
0	1128
1	0
1	196
19	196
66	0
0	649
167	652
562	5
1665	15
37	99
6	99
0	0
0	0
32	203
0	2
0	2
0	0
319	1051
0	739
3	1037
44	753
10	0
0	0
2	6
5	1389
14	6273
3	1407
17	6317
0	1
0	1
0	1
0	1
11	1933
0	2013
8	1942
0	4
0	4
0	4
127	0
54	826
3	826
0	0
121	2
10	0
41	485
0	485
11	474
147	5425
0	1127
0	5423
29	2783
0	0
0	0
0	129
3	133
0	121
0	117
1	0
0	0
0	0
0	12
0	12
0	9
0	1
0	1
0	0
0	72
0	72
0	0
85	697
0	697
0	27
0	27
2621	2984
0	2952
53	0
0	223
0	205
0	223
109	2
243	0
2	50
1	50
5	1303
17	1303
325	1
0	0
27	1
160	3
0	2263
79	2264
17	2263
0	2181
9	2265
34	2180
12	417
0	406
31	417
15	407
7	11
0	11
19	115
8	115
1	4
1	4
2	99
4	99
0	66
0	97
0	85
0	92
0	39
0	39
0	441
0	440
0	338
0	337
0	306
3	440
69	337
0	688
0	685
0	1495
0	678
0	1380
12	1455
0	701
0	711
0	1355
0	671
0	1499
0	9
0	9
0	6048
5	6048
48	1
3	0
0	0
0	0
13	314
26	314
43	721
0	640
3	721
1	0
0	0
0	549
23	549
1	69
0	69
2	193
0	228
174	228
0	11
5	11
0	11
30	219
0	219
658	5
0	685
0	683
0	209
0	696
0	673
0	233
0	662
0	3
2	3
0	0
0	0
0	0
8	720
747	790
0	785
249	0
3	4786
1	5065
470	5003
1	0
21	0
0	156
0	209
0	234
1	209
141	207
4	234
2	3970
0	3971
0	3765
0	4050
18	560
1	2071
23	2069
0	3910
0	1933
0	430
0	401
0	430
0	401
1557	991
1540	1071
3	0
0	2728
118	2728
0	51
3	33
0	51
0	33
0	0
1	0
22	622
114	596
2	657
0	1
0	1
25	673
2	679
3	668
4	683
0	0
0	286
1	292
2	292
0	296
0	295
0	260
0	286
0	282
0	294
0	283
0	290
55	281
0	281
3	126
12	126
2	985
85	1138
21	1030
0	1021
27	1030
21	1296
0	993
432	1043
0	1144
0	1027
0	1
0	1
90	0
1379	8
10	0
0	142
0	142
3	0
1	11
0	11
0	0
0	0
15	131
0	131
0	2
0	2
0	47
25	47
0	0
0	455
16	455
0	0
0	0
6	592
4	592
2	14
4	14
213	3
3	0
0	0
0	0
0	387
0	387
0	380
0	0
92	560
86	560
0	1086
0	1115
0	1093
1	1107
0	428
0	282
0	1337
0	1215
0	460
0	473
0	1268
0	1284
0	1287
0	623
0	477
0	464
68	0
533	451
0	319
0	451
2	0
0	4647
0	4647
0	231
16	231
0	83
0	83
2	83
21	83
0	83
1663	19
0	289
0	273
0	289
0	289
0	273
0	1
0	1
119	0
212	1
58	0
871	11
0	256
9	256
298	257
0	0
0	0
1	0
0	0
1142	903
9	902
8	878
0	0
0	0
0	0
0	0
0	535
606	2045
1	1893
2	518
0	2116
0	0
0	0
37	62
0	56
0	62
499	1596
0	1380
0	1591
1	1383
0	0
0	0
345	3
1	593
0	534
2	3474
9	1734
0	687
0	538
0	1689
0	673
32	3644
0	490
0	595
0	0
21	1491
161	1491
430	1
0	0
520	173
1	62
8	618
8	743
955	739
0	754
3	741
122	568
57	566
398	3
32	128
0	128
0	41
0	45
1	45
0	42
51	0
0	0
0	0
0	0
0	0
30	405
4	404
5	314
523	6
0	200
8	200
1	0
2	164
0	164
3	30
0	30
1	0
1	834
8	944
1	894
1	884
38	0
21	0
887	10
81	0
0	0
188	2997
0	1052
6	960
3	2993
0	1047
0	1052
2	2993
0	2997
246	964
0	987
0	964
0	70
8	70
0	0
0	0
0	0
1	38
1	38
144	1
1482	12
1	0
2	0
0	0
0	113
0	113
0	109
0	0
5	22
0	22
81	1
0	6
0	6
0	5
0	34
0	3
3	0
0	0
130	1
0	1100
0	1004
1332	1152
0	242
0	315
0	1004
0	207
0	207
5	206
192	4
0	0
6	161
0	161
0	0
2014	12
43	0
2	0
0	1113
0	886
0	909
0	1819
0	1582
0	1815
107	829
0	1090
0	1755
0	1586
0	1575
0	1808
0	0
0	0
59	88
0	87
0	6
0	0
1595	13
276	5
226	1
199	1
0	848
14	848
9	1323
7	1356
0	1350
1	1302
0	646
0	916
0	906
1236	888
11	907
0	0
0	0
1	0
552	846
0	839
0	126
26	126
118	1
1	0
30	192
0	192
4	0
0	0
12	0
2398	22
0	3
0	0
0	0
0	0
0	3
0	179
11	179
7	81
5	81
1	24
0	24
3	24
0	24
165	0
2	0
49	0
1	0
1	0
1	0
0	0
23	227
0	210
4	227
0	47
0	47
0	47
0	47
2	47
0	0
0	0
0	1157
9	1185
0	1185
0	0
0	0
0	0
0	0
0	571
0	571
338	3
198	938
83	968
0	13
0	13
24	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	42
3	44
0	0
4	0
0	0
1	6669
193	6670
0	7
134	3
44	0
0	25
0	22
0	23
0	26
1	23
0	1
0	1
0	1
0	1
1	1
20	0
100	0
0	0
0	0
7	866
0	944
0	866
0	940
0	3913
8	2675
2	940
2	3829
1	0
0	317
0	316
0	330
35	303
0	303
37	312
0	0
20	0
137	3
67	1643
0	1509
0	1631
12	1756
101	1647
153	1639
19	1755
7	1792
11	1851
13	1889
0	1631
5	1954
76	1647
86	1645
21	1863
22	2112
59	1687
0	155
3	2022
12	1932
0	191
15	1679
154	1684
139	1637
10	1696
0	1684
0	15
25	1680
499	5
76	262
0	0
1602	19
0	62
0	78
0	78
0	52
0	72
26	72
764	4
36	180
0	179
11	0
0	0
0	0
0	9
467	2
456	1
0	0
0	0
2	37
0	38
0	40
0	3
6	3
0	1
0	1
0	1
0	1
0	0
0	0
0	71
10	71
434	6813
8	6812
3	296
1	296
5	301
3	301
0	67
13	67
2	1387
127	636
0	1375
0	1423
0	3803
7	908
0	913
4	3839
3	935
1	3812
0	263
0	260
0	208
1	334
23	245
45	306
580	1
0	72
0	72
25	82
0	82
0	0
37	0
3	0
0	0
3	0
4	783
0	739
6	756
0	737
18	759
0	741
32	770
78	739
0	744
9	0
0	32
0	31
0	32
2	614
11	586
0	554
0	206
0	206
173	0
140	0
0	0
0	0
0	30
0	138
0	244
71	248
1	0
5	0
0	2904
7	2324
0	2882
96	1932
48	0
1	0
0	0
85	1
0	197
1	197
1	0
167	1461
0	1204
2	1459
13	1460
0	54
1	54
26	0
0	0
1936	14
0	0
394	4
0	2
0	5
11	1110
1	1230
8	1164
0	0
1	0
24	1808
0	2066
29	2014
190	2059
119	2
12	1339
12	1354
787	1349
1	203
0	203
0	2954
0	2030
39	2912
0	86
6	86
0	159
40	159
0	2859
47	2670
5924	2909
2	244
0	244
0	1
0	1
0	722
3	715
0	1416
2	715
0	1391
0	727
6	1159
0	1388
0	727
0	724
0	697
0	1442
0	1423
1	718
0	723
0	1398
0	0
0	0
0	0
36	446
13	446
12	265
0	241
0	241
5	265
8	241
0	0
0	45
0	59
1	62
0	35
1	40
0	74
0	60
0	74
0	56
0	64
0	47
0	57
203	2
0	0
7	185
2	227
0	227
0	0
21	1110
138	999
3	1110
1	1092
5	0
0	109
0	109
8	0
0	333
375	437
8	450
0	449
13	14
0	14
12	0
1070	12
0	674
1	298
0	298
0	622
1	618
0	310
0	646
0	128
0	346
0	2390
1899	2406
71	2053
0	2
0	2
60	1837
36	1043
0	1837
31	1032
453	3
7	0
4	0
31	3267
1	3267
428	0
9	0
0	4137
0	4196
0	4363
0	4211
33	4180
0	4142
0	4462
0	4192
0	4236
0	4197
0	4206
0	4248
1	4136
367	4231
0	4187
0	4427
0	4243
103	4176
0	4152
0	3487
0	4196
0	4241
1	302
7	348
0	348
24	0
0	412
1	841
0	378
3	846
0	870
11	441
0	0
20	792
0	792
0	5
2	5
1	5
0	5
0	0
0	0
0	71
6	71
0	73
0	73
301	2
0	0
794	6433
11	6428
5	0
0	1
0	1
45	0
106	357
1	357
74	0
7	1671
133	1651
0	1663
6	1663
5	1651
0	0
25	0
0	13
194	1
20	542
6	543
0	25
0	24
0	23
0	22
0	23
0	23
0	23
0	24
85	1
0	226
247	227
562	451
0	444
10	265
6	233
0	265
0	858
7	863
14	852
21	66
0	66
0	51
0	15
0	48
0	49
0	49
3	51
0	15
547	24
8	2983
6	2983
196	14985
16	10078
8	10227
0	13794
0	14363
0	10740
40	1831
28	1870
0	1887
91	396
0	345
0	330
0	0
15	468
407	470
5	0
250	268
0	267
1	0
0	777
3	759
0	771
0	1037
0	1047
0	773
0	771
0	773
169	1
7	238
0	238
0	0
0	0
85	0
5	78
0	78
163	0
16	269
0	269
3	0
0	304
1	289
0	273
2162	335
0	211
0	320
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	510
9	546
11	510
2	470
10	473
0	0
0	0
25	2
550	2
2	0
8	191
0	191
33	0
0	0
1	1559
420	1551
3370	1586
86	1
0	0
66	0
0	730
0	749
8	749
1101	7
0	0
1094	4
9	192
5	129
5	192
4	192
12	192
0	805
8	805
43	799
1	0
0	1
0	1
0	230
1	230
294	1
0	0
241	0
0	0
0	0
0	0
37	2223
125	2223
283	2
169	3
0	0
0	739
181	741
0	935
0	1534
708	1536
16	0
0	1157
117	1157
2	0
14	535
52	535
85	0
0	3948
0	3419
42	3429
0	3611
40	3883
0	3756
3	0
128	2
285	6
0	135
5	138
0	142
3	145
68	1742
0	1742
0	348
0	306
0	348
16	0
23	0
0	28
7	28
1	684
0	684
11	689
0	689
355	1
16	648
28	648
2	625
0	0
25	0
210	0
2595	29
4	0
0	139
0	0
1575	13
0	0
0	2
0	2
0	2
147	963
0	963
0	10
50	841
20	1118
1	829
2	535
0	757
0	906
194	0
50	1
0	814
453	841
767	5
0	658
209	660
0	609
72	0
0	12
7	12
14	494
0	494
2	456
171	2
529	665
0	661
155	0
0	32
1	32
125	1
0	0
0	0
0	0
1	0
5	65
0	65
0	72
0	72
1	69
0	245
56	246
1	252
0	277
0	276
199	2
9	28
17	31
0	31
71	5696
24	5694
2	5673
52	775
4	774
2	769
2	724
0	0
1	0
6	26
1	26
0	26
6	305
0	305
2	3
0	3
0	0
0	171
3	171
4	4176
0	4176
0	4176
0	22
0	22
0	22
0	1
0	1
205	1
0	0
0	184
12	184
0	61
35	61
2	0
967	3
3	215
0	215
23	0
0	718
0	767
0	767
0	838
55	839
1	6
0	6
1	0
90	0
0	0
0	384
183	455
28	454
1	1177
5	1177
6	563
0	17
0	17
0	17
0	1
0	1
1	0
0	104
1	138
10	128
0	112
0	104
0	138
0	0
64	0
0	18
0	18
3	1
0	115
0	115
12	131
447	3
0	0
2	1
0	393
0	274
1	265
0	211
1	393
0	198
1	366
0	0
165	3
34	0
68	347
111	0
0	0
0	388
8	388
8	359
205	1
2262	17
0	0
0	0
1740	25
758	3
37	345
0	326
0	252
10	232
2	324
0	327
0	279
717	2346
0	2345
5	24
0	22
0	24
117	2
118	1
92	527
150	526
0	3521
0	2623
22	301
0	6148
0	1319
90	1345
0	3507
0	6971
0	1283
0	1322
2	241
0	1303
0	3487
0	0
14	248
0	221
3	222
10	249
2	224
12	403
17	796
14	688
0	0
0	941
0	881
3	881
0	881
4	980
3	778
0	841
0	881
3	804
133	805
0	0
0	0
254	3
16	292
1	155
0	305
0	210
0	208
2	468
0	223
19	466
0	223
0	374
0	9
1	5
1	4
0	9
308	9
2	3
0	3
0	29
4	29
327	5
0	0
138	0
25	149
23	0
0	32
0	32
2	116
0	116
5	8
0	8
105	0
200	1
66	0
0	5485
0	5442
72	4943
56	5388
0	11359
22	5156
0	5410
0	5430
0	5426
3	5419
326	11371
0	5421
0	5461
0	10677
0	5445
0	1597
0	2377
0	2511
0	1301
0	1523
0	1250
0	1251
3	2673
3	1352
1	1183
0	2327
0	1427
0	1291
0	1183
0	0
0	0
0	564
1052	569
259	0
0	941
99	82
1	941
0	829
0	81
47	168
38	168
0	0
19	202
1	202
0	0
1064	8
552	2
0	0
0	231
111	536
3	0
0	26
5	26
0	0
0	0
2	424
42	424
25	387
6	387
0	6
0	6
55	661
0	587
0	686
0	645
20	364
1	662
0	546
8	0
0	0
0	25
7	25
0	0
2	57
0	45
1	55
4	159
0	159
15	0
0	0
0	0
0	0
304	0
17	0
373	3
45	0
0	1660
757	1665
6	86
22	86
1	182
3	190
0	190
329	2
94	305
660	309
0	4684
233	4394
0	5123
0	4573
0	4603
2	4746
44	5012
0	4745
0	5030
0	4498
315	3
1	29
0	29
31	71
9	70
0	0
2	0
0	299
1663	316
0	0
0	0
0	259
32	259
0	49
0	25
0	226
2	226
0	25
0	25
0	25
0	202
0	226
0	25
0	0
0	0
0	0
0	0
6	0
0	0
2	0
17	381
0	381
0	5714
3	5714
0	869
0	931
0	841
0	852
0	849
0	869
0	911
0	823
0	785
0	0
0	1364
0	1354
7	1364
0	0
1	0
0	0
0	0
9	0
1	0
0	0
65	1
0	2
0	2
0	0
96	0
0	5
0	4
0	5
149	1
42	2270
21	2271
9	2270
63	0
0	0
68	4
559	8
219	0
0	3
0	3
0	3
27	1066
0	1039
0	1082
0	1066
0	1023
0	0
0	8
0	8
28	3660
131	3662
1	502
0	509
5	512
5	0
0	0
0	0
114	0
0	0
0	0
0	1
0	1
12	759
22	760
0	88
2	88
1	863
1	834
82	863
7	839
0	0
0	0
0	0
47	632
10	668
20	669
0	24
0	24
0	22
0	22
19	623
3	823
0	823
169	2
0	177
0	790
308	790
77	793
48	1332
0	774
15	746
3	1050
0	1253
3	0
75	0
0	0
0	0
472	4
0	0
14	0
0	0
0	0
0	0
0	0
0	0
176	1
0	58
0	48
0	58
25	95
31	94
0	1466
0	1441
0	1440
0	1562
0	1455
0	1480
0	1445
0	1465
0	1587
0	1275
56	1562
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	0
0	0
0	249
0	245
0	249
45	249
1	0
0	0
0	534
63	534
1	495
0	761
1	112
0	816
3	788
0	181
0	889
0	834
2	163
1	72
9	166
0	63
0	211
0	370
1	319
0	221
0	406
0	271
0	211
1	213
0	217
1	7791
8	7775
0	411
6	2862
0	402
0	321
0	214
0	408
7	7787
2	7812
4	411
0	404
28	3061
228	3061
263	3
0	76
14	77
0	76
2	77
2	271
0	115
1	271
43	271
1	114
0	114
13	1
103	2
344	541
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	6
0	6
1	381
208	341
0	381
4	381
20	417
1	0
3	0
401	397
0	395
1	0
0	0
73	0
0	0
0	0
17	5237
65	4842
466	5250
3	0
58	0
6	340
0	356
0	340
1	0
0	0
1	0
7	0
207	236
0	235
0	0
0	0
0	2935
0	2928
0	3188
0	3184
0	2939
0	2924
195	0
0	0
0	0
0	244
104	244
71	1
7	0
0	216
0	630
0	698
0	124
644	651
0	292
181	2241
22	2227
0	2250
2	250
289	252
4	0
0	262
0	262
21	0
17	1
0	0
0	0
0	90
2	114
0	101
0	56
0	37
0	109
1	55
0	289
0	216
0	177
538	318
0	302
0	0
0	0
0	0
0	0
0	0
0	0
30	544
116	548
0	548
0	0
0	0
0	162
4	162
49	0
4	418
0	418
12	525
0	525
0	348
0	348
2	348
0	19
13	19
34	0
44	1098
57	1098
465	1098
0	1097
0	1
0	1
110	0
40	1
31	1
35	1229
3	1229
0	0
1	0
0	363
0	330
0	365
0	398
0	365
0	330
160	0
25	0
3	938
0	938
55	5302
0	5300
43	5194
54	0
0	353
0	355
3	352
2	353
1	355
98	4888
3946	4910
0	789
3	791
16	767
0	753
2	912
0	1073
0	0
6	358
0	358
1	1
0	1
1019	285
0	280
0	0
10	366
8	366
51	2
1	31
0	25
0	32
0	3548
0	2370
0	3572
0	4629
0	4605
0	1
0	1
0	1
0	0
546	683
0	565
0	607
0	0
1362	11
0	125
0	125
0	10
0	10
0	10
23	259
11	259
111	1
2619	25
54	0
984	4
0	184
4	186
0	182
0	179
1	181
217	2
0	147
311	299
0	235
18	38
0	637
46	637
405	5
41	0
0	2383
0	2261
1	2209
6	2340
0	2222
6	520
8	499
0	1
0	1
0	3
0	3
0	3
5	275
0	275
0	0
87	0
0	0
0	0
15	0
0	0
0	8593
3	8348
7	8693
0	8413
16	8634
0	8161
0	8450
24	246
6	246
5	246
0	5063
215	5668
2	5810
0	5797
0	3577
0	0
0	0
1	64
0	64
0	159
3	151
54	159
0	159
2	232
2	70
0	229
0	59
127	2
128	0
0	2144
15	2051
167	2144
0	1191
0	2077
0	2106
49	2145
225	1998
61	1945
46	6590
384	6582
1	0
0	613
43	614
0	613
0	1
0	1
0	1
0	1
0	2
3	0
1	66
0	66
125	0
1	128
0	128
3328	23
18	0
1	0
1	0
1	0
16	0
278	2
0	0
94	367
3	363
37	508
1	508
0	175
66	175
1	0
300	4
14	153
2	153
0	12
0	12
0	12
0	12
1	12
2328	26
3	726
0	726
0	889
165	925
0	860
29	0
0	168
0	168
82	1
92	481
71	482
135	1
75	4573
0	4574
235	4496
0	4602
0	4573
21	4573
145	1
0	110
0	135
82	135
11	859
27	858
2	0
332	4
0	0
1	0
416	3
172	4
61	0
0	1794
19	1794
1	1788
67	1789
0	190
265	189
0	190
650	7
0	0
0	229
16	230
244	0
54	1
33	1
0	0
0	0
0	6
1	6
0	0
0	0
0	163
0	163
0	163
9	0
170	7
0	178
0	203
0	215
750	5
35	933
2	933
0	0
30	1141
4155	1166
0	317
9	317
0	200
1	0
2	0
492	3
1	236
3	190
0	236
61	237
1	576
223	488
11	562
4	569
26	563
0	10
0	11
0	11
0	11
0	0
0	0
15	849
0	1350
0	1404
0	1397
0	964
0	881
0	851
125	5529
115	5543
0	5543
0	131
15	131
0	0
4	682
10	682
0	682
0	718
4	710
0	682
0	682
0	728
0	0
168	3
728	5
34	113
4	113
44	0
0	1
0	1
0	1
0	1
0	1
40	1004
38	1429
0	1429
0	859
43	859
15	814
2	1877
1	1877
64	1
156	3
7	0
0	0
0	0
351	1
660	4
0	1
0	1
1	0
0	0
0	1203
0	1203
148	0
0	759
318	1064
29	1084
210	1
0	0
60	528
0	528
259	1
5	0
0	41
0	0
0	41
0	0
14	116
34	122
0	122
6	101
0	101
0	538
0	782
0	770
0	820
14	286
0	772
1	730
1	317
0	831
0	750
4	373
0	529
0	719
1	710
1060	1012
121	1023
152	731
0	1023
0	720
338	7
0	57
0	57
0	0
73	2
8	65
0	79
14	74
0	80
0	5
0	5
177	2
0	224
7	224
0	35
5	35
0	0
4	1629
0	1714
1	1667
35	1689
1	1399
0	0
0	0
0	0
0	0
70	351
3	1310
19	1374
0	1331
9	0
2	0
0	1
0	1
0	0
0	0
0	0
1781	13
