UniqueCount	AmbigCount
108	1313
24	1314
4	26
0	26
1312	14
0	0
0	1
0	1
26	0
0	289
0	530
0	559
0	694
17	694
2	694
1	6
0	6
0	0
0	0
107	312
0	312
0	33
2	40
0	40
0	0
14	0
115	1
99	0
1	1
11	1643
0	1645
0	1634
914	1654
0	271
0	205
0	260
19	263
0	0
0	34
0	65
0	66
0	9
0	9
0	10
0	8
8	0
179	0
2	38
0	38
0	38
0	10
0	10
0	10
0	10
0	917
0	1024
2	1038
0	977
0	979
2	941
7	1055
111	2
80	12034
0	12019
105	11942
0	11679
77	14582
15	14939
4	364
1	364
62	0
0	195
55	196
592	3
0	0
225	366
0	2196
0	2299
15	2167
0	2328
3	535
0	1
0	1
398	2
0	0
143	2
0	0
115	2
97	0
8	0
125	1
3	55
0	55
0	55
43	0
0	756
30	756
391	74
0	1664
22	1615
1	1315
9	0
0	1549
2	1396
0	1523
3	1528
1	1532
1	1516
3	1510
147	0
181	0
0	207
0	191
0	212
6	208
0	198
18	217
94	0
606	5
217	3
0	0
4	99
0	99
0	0
0	0
0	508
0	609
0	601
0	500
0	20
3	20
137	1
0	41
1	41
0	0
42	0
263	1709
165	1707
0	0
0	201
7	201
0	0
175	2
0	1199
38	1239
5	1239
5	1197
2	1201
4	1197
5	1217
0	1199
1	1213
31	0
1	326
5	303
6	303
48	0
0	44
7	44
0	40
5	0
2	0
1	0
93	154
0	154
1149	8
1	4
3	4
7	2349
0	2350
0	2377
0	2373
0	2382
0	2396
0	2392
0	2346
0	2355
340	2
3	0
52	1
46	0
2	0
25	1506
0	1506
0	1468
4	0
63	0
34	179
0	937
33	916
0	850
0	937
8	917
87	915
564	3
1567	625
0	618
5	0
0	0
1604	10
0	205
0	205
41	579
0	579
4	0
0	0
0	540
11	542
120	0
449	11974
0	11974
0	22
0	22
188	1
0	0
0	98
0	98
292	1
0	485
2	485
7	487
0	4
0	4
270	2
0	0
3	129
9	129
277	0
0	553
149	635
0	618
3	634
0	620
1	0
0	0
10	0
6	0
5	1651
7	1633
7	1652
0	0
6	0
1	1068
53	353
0	328
0	338
0	328
0	328
1	351
0	328
1	328
0	328
1	0
5	0
0	252
0	1700
0	1762
0	1735
0	1756
0	243
0	245
13	1761
17	288
1	263
0	1768
25	193
0	1751
43	1755
0	1732
1	33
1	33
1	0
0	0
252	0
38	0
4	0
0	0
0	0
0	0
0	0
0	1599
0	1541
0	1520
0	1449
0	1508
3696	1692
0	1705
0	1441
2	1661
274	1
5	0
0	0
2	57
15	56
0	60
0	0
153	151
1	148
0	151
0	0
2	0
0	0
0	0
2	0
145	1392
3	2542
5	725
14	2447
0	578
0	637
171	5
0	3
12	92
1	92
0	744
15	744
0	1069
21	992
0	0
0	11
1	11
0	11
0	0
6	0
0	738
2	737
0	681
1	742
0	774
0	713
0	677
0	43
624	4
5	0
0	4
171	1
0	0
0	0
0	0
4	0
0	0
22	293
0	198
0	293
3	293
6	457
8	457
1	457
98	1660
3	1616
0	1658
0	0
0	252
0	252
0	918
15	888
0	864
26	2792
6	2793
77	2793
4	0
5	46
1	0
0	1401
7	1295
9	1291
302	1381
8	1385
0	923
0	168
0	168
1	168
13	249
0	168
2	168
0	168
0	168
2	227
0	168
0	168
0	168
0	14
0	14
37	328
168	328
0	255
3	255
0	255
1	0
2	1
0	16
0	16
0	16
0	15
0	262
2	264
8	264
3	263
0	0
0	1
0	1
0	0
380	3
264	3
13	15
0	1670
1	1672
7	0
0	1
0	1
330	2
51	28
0	27
1252	459
0	452
0	0
0	0
0	0
0	0
0	0
10	421
0	466
1	469
0	442
0	493
0	0
78	200
0	199
0	0
0	11
0	11
1	15
0	525
0	526
967	4
175	0
0	1
0	1
0	24
0	24
0	19
24	0
622	4
1	3371
1345	3383
11	147
0	147
0	147
291	1
9	445
0	445
1	544
8	1031
0	1009
1	0
0	234
13	234
86	0
0	934
170	938
469	6
1704	9
37	122
6	121
0	0
1	0
41	203
0	3
0	3
1	0
355	1042
0	747
4	1022
62	766
10	0
0	0
0	5
10	1693
13	7423
6	1719
28	7475
0	1
0	1
0	1
0	1
16	2301
0	2427
6	2348
0	2
0	2
0	2
109	1
69	897
2	896
2	0
120	1
13	0
40	609
0	609
10	592
114	5559
0	1175
0	5558
44	2890
0	0
0	0
0	161
7	169
2	148
0	140
1	0
0	1
0	1
0	8
0	8
0	3
0	0
0	0
0	0
1	51
0	51
1	0
65	623
0	622
0	50
0	50
2664	3144
0	3119
51	0
0	204
0	179
0	204
96	2
244	2
6	53
4	53
13	1428
12	1428
317	6
0	0
48	1
144	0
0	1974
82	2000
10	1974
1	1913
2	1999
21	1914
11	492
3	485
29	492
17	486
2	12
4	12
11	125
14	125
0	12
1	12
5	104
4	104
0	69
0	92
0	78
0	85
0	37
4	37
1	413
0	412
3	293
0	292
0	272
4	412
58	292
0	865
0	859
0	1734
0	842
0	1639
8	1689
0	871
0	894
0	1607
0	844
0	1741
0	20
0	20
0	4549
1	4549
52	1
3	0
0	0
0	0
13	298
24	298
36	692
0	621
0	692
4	0
0	0
0	414
27	414
1	59
0	59
7	189
0	214
156	215
2	28
0	28
0	28
48	221
0	221
534	5
0	737
0	743
0	255
0	746
0	730
0	280
0	708
0	0
0	0
0	0
0	0
0	0
6	723
716	799
0	796
202	0
3	6133
0	6415
571	6349
1	0
20	0
0	182
0	241
1	284
1	241
148	237
4	284
2	4230
0	4231
0	4016
0	4300
22	624
1	2280
35	2288
0	4161
0	2142
0	388
0	370
0	388
0	370
1598	1149
1568	1258
0	0
0	3281
148	3281
0	37
0	22
0	37
0	22
1	0
0	0
24	595
109	562
2	627
0	0
0	0
23	768
1	753
1	754
5	766
0	0
0	252
1	266
2	260
0	261
0	264
0	235
0	255
0	250
0	260
0	252
0	258
41	279
0	279
5	140
6	140
2	1051
79	1194
17	1100
5	1083
31	1084
38	1414
0	1058
501	1113
0	1218
0	1092
0	4
0	4
64	0
1389	5
6	0
0	146
0	146
1	0
0	6
0	6
0	3
0	3
14	127
0	127
0	0
0	0
0	37
13	37
1	0
0	653
18	653
0	0
0	0
15	634
1	634
0	16
3	16
215	3
4	0
0	0
0	0
0	399
0	399
0	387
0	0
67	530
65	531
0	1196
0	1222
0	1205
1	1211
0	500
0	336
0	1443
0	1304
0	543
0	560
0	1382
0	1365
0	1389
0	731
0	567
0	550
95	1
466	489
0	347
0	483
3	0
0	4272
0	4272
0	240
12	240
1	86
2	85
0	85
10	86
3	85
1681	12
0	325
0	318
0	324
0	325
0	318
0	3
1	3
148	1
190	0
60	0
857	17
0	248
18	249
351	250
0	4
0	4
1	0
2	0
1024	867
9	862
5	842
0	0
0	0
0	0
0	0
0	574
703	2124
2	1933
3	551
0	2201
0	0
0	0
35	66
0	58
0	66
454	1412
1	1259
0	1408
0	1259
0	0
1	0
358	7
2	701
0	645
2	3697
9	1914
0	806
0	650
0	1902
3	780
16	3884
0	587
0	706
1	0
30	1625
209	1626
450	1
1	0
594	197
2	69
20	730
15	902
1031	907
0	922
4	901
152	677
61	677
376	3
28	145
0	145
0	46
0	46
1	46
0	45
67	1
1	0
1	0
0	0
0	0
45	354
5	351
3	280
641	3
0	194
2	194
0	0
1	206
0	206
1	37
1	37
2	0
0	950
6	1025
0	1007
1	968
50	0
30	0
851	7
66	0
0	0
179	3257
0	1141
3	1085
6	3255
1	1133
0	1140
0	3255
0	3261
298	1086
1	1087
0	1090
0	85
17	85
0	0
0	0
0	0
0	70
3	70
179	0
1446	16
0	0
5	0
0	0
0	132
0	132
0	125
0	0
3	37
0	37
69	1
0	1
0	1
0	1
0	45
0	7
6	0
0	0
125	0
0	1117
0	1014
1363	1169
0	260
0	342
0	1014
0	236
0	236
14	236
190	1
0	0
7	152
0	152
0	0
1979	17
61	0
1	0
0	1173
0	960
0	1000
0	1830
0	1647
0	1826
95	837
0	1133
0	1748
0	1651
0	1616
0	1795
0	0
0	0
59	102
0	102
0	2
0	0
1490	17
266	2
247	1
216	2
0	932
18	932
6	1218
2	1271
0	1253
0	1231
1	596
0	840
0	828
1257	812
6	828
0	0
0	0
0	0
488	944
0	941
0	171
19	171
113	1
2	0
24	156
0	156
3	0
0	0
17	0
2247	13
0	0
0	0
0	0
0	0
0	0
0	145
16	145
6	84
3	84
8	32
0	32
2	24
0	24
147	1
1	0
58	1
0	1
0	1
1	0
0	0
24	223
0	205
14	223
1	29
0	32
0	29
0	32
0	29
0	1
0	1
0	1306
11	1345
0	1345
0	0
0	0
1	0
0	0
0	681
0	681
300	4
143	997
60	1034
0	6
0	6
41	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
8	49
1	0
1	0
0	0
1	8205
264	8207
0	3
179	0
42	0
0	24
0	22
0	24
0	25
1	24
0	0
0	0
0	0
0	1
0	1
19	1
71	1
0	1
0	1
3	853
0	911
3	855
0	908
0	3841
5	2641
0	908
1	3780
2	0
0	392
0	375
0	400
34	367
0	367
37	375
0	0
41	0
152	1
77	1603
0	1484
0	1601
8	1736
128	1605
178	1605
15	1722
6	1787
9	1798
16	1901
0	1601
7	1958
89	1607
90	1603
11	1901
16	2108
55	1665
0	133
0	2080
6	1938
0	240
16	1641
175	1664
125	1604
7	1661
0	1674
0	25
22	1663
588	6
69	283
0	0
1621	21
0	50
0	59
0	59
0	51
0	67
22	67
857	10
14	193
0	193
7	0
0	0
0	0
0	3
452	2
468	2
0	1
0	1
2	43
0	40
0	44
0	7
8	7
0	2
0	1
0	2
0	2
0	0
0	0
1	70
9	70
507	8329
10	8325
4	384
2	384
8	386
1	386
1	95
27	95
0	1594
164	764
1	1611
0	1650
0	3853
4	922
0	924
7	3893
6	959
1	3856
0	302
0	293
1	247
0	377
16	278
42	335
734	5
0	83
0	83
26	93
0	93
0	0
49	0
3	1
1	0
5	0
2	757
0	702
2	719
0	700
16	731
0	704
50	747
79	705
0	710
21	0
0	27
0	27
0	27
2	655
14	629
0	613
0	245
0	245
151	0
132	1
0	1
0	1
0	18
1	135
0	223
78	223
0	0
0	0
0	3161
4	2610
0	3137
109	2094
47	0
0	0
0	0
97	3
0	171
3	171
5	0
193	1454
0	1193
13	1457
11	1457
0	79
3	79
39	0
0	0
2181	17
0	0
435	11
0	14
0	21
16	1204
1	1334
14	1265
0	0
0	0
35	2082
0	2398
17	2332
222	2384
104	0
17	1584
23	1598
881	1598
2	213
0	213
0	3258
0	2248
24	3221
0	112
4	112
1	176
23	176
0	3161
48	2957
5995	3197
6	274
0	274
0	2
0	2
0	747
2	757
0	1422
3	757
0	1394
0	748
6	1117
0	1405
0	755
0	759
0	733
0	1445
0	1433
0	745
0	748
0	1405
0	0
0	0
0	0
18	414
9	414
15	291
0	268
0	268
7	290
9	268
0	0
0	55
0	69
1	91
1	47
0	53
0	99
0	69
0	99
0	58
0	96
0	55
0	69
213	1
0	0
6	211
7	256
0	256
0	0
21	1275
150	1134
3	1275
6	1244
1	0
0	80
0	80
8	0
0	379
369	503
17	518
2	518
21	23
0	23
6	0
1098	7
0	712
1	324
0	324
0	644
0	639
0	343
0	670
0	151
0	369
1	2446
1843	2463
97	2115
0	0
1	0
60	1949
51	1063
0	1949
44	1057
456	0
8	0
1	0
23	3489
0	3489
389	6
5	0
0	5436
2	5513
0	5699
0	5550
48	5494
0	5443
0	5829
0	5506
0	5566
0	5513
0	5545
0	5575
4	5451
434	5564
0	5501
0	5801
0	5568
136	5484
0	5434
0	4603
0	5513
0	5573
0	321
7	364
0	364
26	0
0	485
2	898
0	457
2	928
0	932
21	523
0	0
20	688
0	688
0	9
0	9
1	9
0	9
0	0
0	0
0	73
9	73
0	77
0	77
310	2
0	0
803	6976
29	6970
8	0
2	0
0	0
33	0
101	319
2	318
49	1
5	1637
125	1621
0	1633
1	1633
4	1620
0	0
36	0
0	4
178	2
13	542
7	542
0	39
0	38
0	50
0	50
0	50
0	38
1	39
0	50
97	1
0	221
233	221
550	459
0	459
6	277
5	244
0	277
0	999
4	1013
16	1004
19	69
0	69
0	46
0	18
0	45
0	45
0	43
4	45
0	19
514	23
4	3254
4	3254
171	15227
12	10440
11	10627
0	14054
0	14616
0	11093
47	1959
30	1990
0	2007
100	403
0	355
0	338
0	0
11	423
340	425
5	0
203	278
0	277
1	0
0	795
0	770
0	784
0	1056
1	1064
0	786
0	784
2	786
166	1
4	237
0	237
0	0
0	0
101	1
1	82
0	82
147	0
18	240
0	240
0	0
0	312
1	307
0	285
2216	334
0	225
0	324
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	501
5	538
9	501
2	470
6	474
0	0
0	0
15	0
653	8
7	0
15	203
1	203
42	0
1	0
0	1855
490	1854
3622	1876
79	0
0	0
69	1
0	740
0	749
9	749
1195	7
0	0
1201	7
14	190
3	120
2	189
2	185
11	186
0	854
9	857
54	855
0	0
0	3
0	3
0	243
2	243
299	1
0	0
231	0
0	0
0	0
0	0
28	2221
103	2222
319	4
181	3
1	0
0	759
177	760
0	992
0	1655
752	1656
8	0
7	1154
106	1156
3	0
5	655
63	655
65	1
0	3872
0	3392
57	3400
0	3560
38	3795
0	3704
2	0
149	1
375	1
0	109
5	114
0	117
3	122
56	1722
0	1722
0	424
0	375
0	424
17	0
23	0
0	31
5	31
2	733
1	732
17	740
0	739
401	3
16	699
12	699
0	681
1	0
37	1
253	1
2719	24
1	0
0	128
0	0
1530	16
0	0
0	0
0	0
0	0
131	1006
0	1006
0	1
54	972
26	1234
0	983
1	607
1	812
0	1062
190	2
81	0
0	844
495	864
716	2
0	597
178	598
0	564
20	0
0	4
1	4
9	524
0	524
0	485
151	0
531	662
0	656
115	5
0	44
0	45
104	2
0	1
0	1
0	1
0	0
7	66
0	66
0	83
0	83
3	81
0	236
33	236
1	209
0	244
0	243
240	2
7	39
19	44
0	44
85	6126
43	6112
3	6120
60	785
4	784
10	779
6	749
2	0
1	0
6	37
4	37
0	37
5	341
0	341
1	1
0	1
0	0
0	223
1	223
2	4320
0	4320
0	4320
0	20
0	19
0	20
1	0
0	0
252	2
0	0
0	137
6	137
0	59
23	59
2	0
883	6
7	252
0	252
26	0
0	775
0	815
0	816
1	886
37	887
1	13
0	13
1	0
71	1
0	0
0	385
158	388
19	387
1	1190
5	1190
9	576
1	21
0	21
0	21
0	1
0	1
1	0
0	210
0	260
25	256
0	232
0	210
0	260
0	0
79	0
0	16
1	16
2	0
0	105
0	105
11	121
486	4
0	0
3	0
0	388
0	278
0	264
0	191
2	388
0	198
0	369
0	0
173	1
49	0
74	333
199	1
0	0
0	383
8	383
7	359
211	2
2160	12
0	0
0	0
1994	13
928	4
52	382
0	366
0	263
3	247
4	363
0	366
0	308
741	2567
0	2563
5	27
0	25
0	27
156	2
121	0
135	517
138	517
0	4659
0	3443
32	433
0	7325
0	1789
109	1838
0	4627
0	8394
0	1712
0	1796
6	342
0	1760
0	4594
0	0
9	215
1	196
1	197
9	216
0	193
11	438
10	869
13	760
0	0
0	962
0	881
4	882
1	881
9	1014
10	756
0	829
0	881
3	794
135	794
0	0
0	0
183	0
4	357
0	163
0	365
3	260
0	254
0	550
0	281
25	546
0	281
0	439
2	5
0	5
0	0
0	5
277	2
2	5
0	5
0	28
5	28
325	2
0	0
115	2
29	206
16	0
0	68
0	68
3	117
0	117
8	12
1	12
105	1
160	0
78	0
0	6326
0	6275
65	5711
78	6195
0	13328
18	5927
0	6222
0	6253
0	6249
3	6248
340	13349
0	6248
0	6300
0	12504
0	6274
0	1591
0	2466
0	2602
0	1290
2	1509
0	1256
0	1261
3	2767
1	1333
2	1187
1	2433
0	1418
0	1285
0	1187
0	0
0	0
0	604
1003	605
229	2
0	973
102	99
0	973
0	858
0	99
39	158
31	158
0	0
22	186
2	186
0	0
1085	7
653	11
0	0
0	228
114	486
3	0
0	26
2	26
0	0
1	0
0	339
30	340
23	400
8	400
0	6
0	6
43	695
0	655
0	739
0	665
31	436
2	695
0	581
0	0
0	0
0	28
1	28
0	0
2	59
0	40
2	57
1	122
0	121
18	0
0	0
0	0
1	0
257	2
15	0
326	1
44	0
0	1732
799	1737
3	106
21	106
0	195
3	200
0	200
308	0
91	279
659	284
0	5748
215	5404
0	6249
0	5614
0	5690
4	5841
72	6115
0	5868
0	6105
0	5539
324	2
0	33
0	33
13	60
3	60
0	0
1	0
0	336
1813	352
0	0
0	0
0	245
25	246
0	56
0	25
0	256
1	255
0	25
0	25
0	25
0	225
0	256
0	25
0	0
3	0
0	0
0	0
1	0
0	0
0	0
11	430
1	430
0	6156
3	6156
0	800
0	845
0	775
0	751
0	763
0	801
0	808
0	739
0	705
0	0
0	1456
0	1448
7	1456
0	0
2	0
0	0
0	0
1	0
0	0
0	0
68	1
0	0
0	0
0	0
124	4
0	5
0	5
0	5
137	1
38	2537
15	2540
16	2540
53	0
0	0
58	2
503	9
241	4
0	3
0	3
0	3
30	1060
0	1020
0	1062
0	1060
0	1018
0	0
0	7
0	5
33	4206
155	4208
0	506
0	515
3	518
3	0
1	0
0	0
113	0
0	0
1	0
0	1
0	1
16	918
23	919
0	203
10	203
1	963
1	941
82	963
8	944
0	0
0	0
0	0
59	726
3	765
29	765
0	19
0	19
0	19
0	19
21	688
2	893
0	893
193	1
2	234
0	955
299	952
76	954
57	1423
0	854
19	804
2	1147
0	1322
1	0
81	0
0	0
0	0
403	1
0	0
22	0
0	0
0	0
0	0
0	0
0	0
148	0
0	51
0	47
0	51
19	87
40	87
0	1395
0	1381
0	1381
0	1469
0	1363
0	1377
0	1370
0	1395
0	1483
0	1210
42	1469
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
57	0
0	0
0	257
0	253
1	257
51	258
0	0
1	0
0	651
64	651
0	610
0	917
0	115
0	941
3	934
0	177
0	1011
0	987
2	175
4	68
14	176
0	54
2	166
0	340
0	284
0	173
0	375
0	228
1	165
0	166
0	170
0	7485
9	7466
0	374
5	2725
0	371
0	281
0	173
0	374
6	7481
1	7510
4	381
0	372
25	2755
173	2757
298	1
0	100
17	100
0	100
3	100
3	274
1	116
2	274
41	274
4	110
0	110
12	2
96	0
320	409
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	399
227	354
0	399
0	399
11	435
1	0
1	0
417	469
0	467
0	0
0	0
104	0
0	0
0	0
23	6027
46	5643
479	6050
8	0
68	0
4	304
0	315
0	304
0	0
0	2
1	2
6	0
164	235
0	235
0	0
0	0
0	2939
0	2921
0	3175
0	3179
0	2935
0	2925
180	3
0	0
0	0
0	272
119	274
75	2
12	0
0	222
0	580
0	658
0	132
612	637
0	265
167	2618
28	2607
0	2628
5	230
278	231
3	0
0	275
0	275
16	0
11	1
1	0
0	0
0	115
2	143
0	125
0	75
0	54
1	136
2	72
1	283
0	194
0	172
541	317
0	293
0	0
0	0
0	0
0	0
0	0
0	0
21	583
120	590
0	589
0	2
0	2
0	144
7	144
54	0
1	402
0	402
10	528
0	528
0	301
0	301
1	302
0	15
3	15
23	0
27	1247
43	1248
538	1247
0	1244
0	1
0	1
138	1
27	0
43	1
35	1456
1	1456
0	0
0	0
0	424
0	395
0	426
0	455
0	425
0	394
131	0
27	0
2	1038
0	1038
47	5448
0	5448
35	5347
53	0
0	336
0	333
4	334
0	336
1	333
88	5037
3866	5060
0	882
5	884
15	848
2	840
4	1030
0	1229
0	0
5	360
0	360
0	0
0	0
1244	348
0	344
0	0
5	455
6	455
58	0
3	25
0	21
4	26
0	3563
0	2382
0	3591
0	4692
0	4664
0	1
0	1
1	1
0	0
586	689
0	561
0	599
0	0
1409	12
0	132
0	132
0	20
0	20
0	20
27	279
20	279
106	0
3099	21
67	0
1041	2
0	192
8	194
0	190
0	187
0	190
208	1
0	168
241	333
2	270
20	42
0	628
34	628
411	2
34	0
0	2809
0	2633
1	2557
7	2750
0	2579
8	635
8	609
0	0
0	0
0	2
0	2
0	2
5	283
0	283
0	0
93	0
1	0
0	0
9	0
0	0
0	10754
9	10384
3	10859
0	10603
22	10771
0	10219
0	10642
23	262
8	262
4	262
0	5468
221	6082
1	6220
0	6211
0	3880
0	0
0	0
2	93
0	93
0	158
6	147
50	159
0	158
7	223
0	58
1	223
0	52
170	0
149	1
0	2488
10	2363
199	2488
3	1329
0	2396
0	2427
62	2474
189	2136
63	2082
42	6538
360	6527
0	0
0	659
37	659
0	659
0	2
0	2
0	2
0	2
1	2
6	0
4	77
0	77
144	0
0	138
0	138
3616	30
18	0
1	0
2	0
0	0
5	0
281	4
0	0
99	432
2	432
34	605
1	605
0	177
70	179
1	0
284	2
17	133
0	133
0	13
4	13
0	7
0	7
0	7
2442	28
0	763
3	764
0	907
166	931
0	888
33	0
0	149
0	149
90	1
66	447
63	448
138	1
61	4684
1	4682
202	4605
0	4701
0	4682
48	4683
142	0
0	102
0	115
84	115
24	909
30	909
10	0
303	3
1	0
0	0
476	2
184	4
73	5
0	1796
26	1796
0	1784
55	1785
0	186
245	187
1	186
563	4
0	0
0	228
12	228
347	5
52	2
37	0
1	0
0	0
0	9
0	9
0	0
0	0
0	187
0	187
0	187
15	0
137	1
0	129
0	150
0	156
759	14
17	925
2	925
1	0
39	1252
4222	1271
0	328
9	325
0	201
3	0
0	0
443	0
0	209
1	168
0	209
51	209
0	664
275	561
10	642
3	651
36	642
0	18
0	18
0	18
0	18
0	2
0	2
9	876
0	1392
0	1439
0	1435
0	992
0	913
0	876
158	5210
122	5234
0	5234
0	130
20	130
0	0
7	728
6	727
0	728
0	766
0	765
0	728
0	728
0	785
1	0
194	2
729	4
43	116
2	116
53	0
0	2
0	2
0	2
0	2
0	2
31	1178
42	1634
0	1634
1	903
46	904
11	861
0	1962
0	1962
62	0
148	0
5	0
0	0
0	0
325	1
654	5
0	2
0	2
0	0
0	0
0	771
0	771
130	1
2	749
298	1029
14	1043
190	1
1	0
43	464
1	464
292	3
2	0
0	29
1	0
0	29
0	0
11	123
33	130
0	130
7	100
0	100
1	565
1	795
0	804
0	848
21	321
0	843
1	767
1	347
0	827
0	808
2	388
0	549
0	748
3	780
1071	1025
135	1018
173	727
0	1018
0	719
327	3
0	63
0	63
0	0
72	3
8	77
0	85
21	81
0	89
0	3
0	3
159	0
0	236
9	236
0	33
2	33
2	0
7	1684
0	1786
2	1737
43	1765
1	1437
1	1
0	1
0	1
0	0
79	475
8	1540
23	1649
0	1570
17	0
0	0
0	0
