UniqueCount	AmbigCount
7	0
0	0
0	0
0	0
1	0
1	16
0	16
12	2148
0	1950
50	2046
0	2148
47	0
10	263
0	263
0	9
53	0
307	4
121	1142
2367	1160
0	104
0	104
2	0
0	379
99	379
0	0
197	4
3	0
356	1
1	1027
0	1464
0	1396
0	1524
35	237
115	236
0	265
3	258
0	254
0	264
104	1371
31	1368
12	23
0	23
1454	22
0	0
0	1
0	1
148	1
1	334
0	603
0	635
0	718
18	719
1	719
2	6
0	6
0	0
0	0
100	322
0	321
0	36
6	45
0	45
2	0
12	1
103	1
90	6
2	0
12	1745
2	1754
0	1737
896	1756
0	242
0	173
0	233
19	239
1	0
0	21
0	62
0	63
0	5
0	5
0	5
0	5
13	0
166	0
2	39
0	39
0	39
0	9
0	9
0	9
0	9
0	750
0	837
4	851
0	818
0	819
3	790
9	864
104	1
99	13316
0	13262
154	13211
0	12943
89	16060
10	16498
3	345
1	344
64	0
0	164
52	164
639	5
1	0
234	415
0	2184
2	2269
13	2160
0	2294
5	541
3	6
0	6
394	3
0	0
181	2
0	0
113	0
115	1
9	0
89	4
5	38
0	38
0	38
41	0
0	818
26	818
384	86
0	1581
13	1517
0	1236
6	0
0	1573
0	1442
0	1547
0	1555
1	1559
1	1536
11	1540
131	2
186	3
0	201
0	177
0	200
9	203
0	188
11	216
118	3
684	7
223	5
0	0
4	77
0	76
0	0
1	0
0	470
0	556
0	531
0	445
0	20
1	20
136	1
0	29
0	29
0	0
56	1
245	1790
178	1790
0	0
0	191
13	191
1	0
168	1
0	1196
45	1240
6	1236
9	1192
1	1196
1	1192
0	1217
0	1197
2	1211
56	0
0	309
1	279
3	278
49	1
0	56
10	56
0	52
3	0
0	0
3	0
107	171
0	170
986	13
2	5
1	5
5	2217
0	2216
0	2237
0	2236
0	2260
0	2262
0	2261
0	2215
0	2239
339	1
0	0
58	0
62	0
4	0
22	1546
0	1546
0	1513
1	0
66	2
33	166
0	933
40	921
2	819
1	933
6	918
91	919
556	4
1779	709
0	696
4	0
0	0
1717	17
0	232
0	232
34	579
0	579
4	0
0	0
0	546
20	546
124	1
448	12489
0	12482
0	20
0	20
193	0
0	0
0	130
0	130
304	4
2	481
1	481
2	482
0	0
0	0
284	1
2	0
14	101
3	101
242	0
0	501
112	561
2	551
9	560
1	553
0	0
0	0
11	0
7	0
6	1807
5	1794
4	1807
1	0
4	0
0	1003
46	330
0	292
0	306
0	294
0	292
7	328
0	292
3	294
0	294
1	0
1	0
0	210
0	1574
0	1613
0	1596
0	1620
0	201
0	202
10	1618
19	253
0	220
0	1625
23	151
0	1602
40	1612
0	1597
3	37
6	37
0	0
0	0
246	1
40	1
3	0
0	0
0	0
0	0
0	0
7	1714
0	1654
0	1632
0	1546
0	1612
4036	1833
0	1840
0	1544
1	1795
234	4
7	0
24	1
4	47
15	44
0	47
0	0
145	183
0	175
0	183
4	0
5	0
1	0
0	1
0	1
133	1444
4	2528
4	772
9	2403
0	602
0	671
227	2
0	1
12	97
0	97
0	876
15	877
0	1267
31	1175
0	0
0	8
0	8
0	7
0	0
2	0
0	677
2	672
0	635
1	678
0	712
0	669
0	634
0	40
602	12
3	0
0	6
188	4
0	3
0	3
0	0
2	0
0	0
15	281
0	190
0	281
1	281
10	536
12	536
0	533
96	1546
3	1488
0	1546
0	0
0	256
0	256
0	925
16	895
0	857
30	2856
4	2855
75	2855
9	0
3	44
0	0
0	1323
8	1229
9	1229
274	1309
5	1310
0	853
1	151
0	149
0	149
11	221
1	149
0	149
0	150
0	150
1	197
1	150
2	150
1	149
0	13
0	13
27	301
169	303
0	286
5	286
0	286
3	0
0	0
0	20
0	20
0	20
0	20
0	234
2	234
3	234
2	234
0	0
1	0
0	0
1	0
446	3
263	2
2	22
0	1783
1	1788
10	0
0	0
0	0
360	2
41	22
0	22
1320	483
0	471
0	0
0	0
0	0
0	3
0	3
10	509
0	557
0	554
0	535
0	577
1	0
97	193
0	193
0	0
0	1
0	1
4	16
1	495
0	496
1055	8
160	4
0	13
0	13
0	30
0	29
0	14
28	1
639	2
1	3369
1320	3379
9	134
0	134
0	135
256	2
12	458
0	458
2	599
14	1150
0	1125
0	0
0	231
12	232
52	0
0	907
143	907
559	3
1668	20
48	78
4	77
0	0
0	0
44	226
0	6
0	5
0	0
379	1079
0	792
2	1069
53	801
4	0
0	0
2	5
4	1922
21	7573
6	1950
37	7635
0	5
0	5
0	5
0	5
19	2236
0	2338
7	2258
0	3
0	3
0	3
139	1
52	820
4	817
3	0
132	4
17	0
36	566
0	566
11	545
122	5807
0	1289
0	5806
32	3084
0	0
0	0
0	145
4	153
0	140
0	132
0	0
0	0
0	0
1	93
0	93
0	9
0	3
0	3
0	0
3	78
0	78
1	0
100	699
0	699
0	33
0	33
2746	3388
0	3359
62	1
0	194
0	175
0	194
99	2
249	1
1	28
3	28
5	1445
17	1445
367	5
0	0
46	0
165	1
0	2193
65	2223
18	2193
1	2129
7	2223
22	2127
16	442
0	433
30	443
25	433
2	8
6	8
11	150
8	150
0	30
3	30
2	121
6	121
0	63
0	78
1	69
0	75
0	28
0	28
0	437
0	436
0	335
1	334
0	312
5	436
60	335
0	827
0	823
0	1702
0	817
0	1610
10	1657
0	838
0	848
0	1581
0	817
0	1706
0	8
1	8
0	4861
4	4861
41	1
8	3
0	0
0	0
12	332
26	332
51	815
0	714
1	815
2	0
0	4
0	546
25	546
0	87
0	87
3	212
0	234
200	235
0	17
1	17
0	17
51	212
0	211
576	10
0	780
0	799
0	273
0	794
0	794
0	295
0	767
0	5
0	5
0	1
1	1
0	1
8	751
733	832
0	825
220	0
3	5754
0	6009
502	5944
0	0
16	0
0	164
0	217
0	260
2	220
175	213
2	260
1	4340
0	4338
0	4126
0	4425
15	618
0	2308
21	2299
1	4277
0	2161
0	440
0	420
0	440
0	420
1492	1043
1602	1158
3	0
0	3054
109	3056
0	42
1	26
0	42
2	26
5	0
2	0
22	637
96	619
0	672
0	0
0	0
32	714
2	703
2	702
6	714
1	0
0	235
1	240
2	240
0	242
0	241
0	219
0	236
0	229
0	236
0	229
0	233
68	256
0	256
1	143
9	143
1	1223
78	1384
20	1266
2	1263
28	1255
33	1593
0	1230
500	1263
0	1408
0	1271
0	1
0	1
67	0
933	8
2	0
0	132
1	132
2	0
1	7
0	7
1	3
0	3
19	115
0	115
0	1
0	1
0	44
29	44
0	0
0	507
12	508
0	0
0	0
9	580
2	580
0	10
5	10
262	2
5	0
0	0
0	0
0	369
0	369
0	363
0	0
66	578
73	578
0	1150
0	1185
0	1162
1	1172
0	585
0	394
0	1509
0	1373
0	577
0	590
0	1450
0	1432
0	1455
0	789
0	598
0	585
91	1
525	550
0	385
0	549
4	0
0	4465
0	4465
0	225
15	225
0	82
0	82
0	82
18	82
0	82
1750	19
0	317
0	311
0	317
0	317
0	311
0	2
0	2
133	0
222	2
62	0
860	18
0	326
11	326
367	329
0	2
0	2
0	0
1	0
974	913
9	904
2	874
0	0
0	0
0	0
0	0
0	631
675	2150
0	1929
0	612
1	2232
0	0
0	0
35	69
0	61
0	69
512	1538
0	1372
0	1537
0	1374
0	0
1	0
357	3
8	689
0	614
1	3680
11	1889
0	754
0	620
0	1834
0	763
19	3872
0	569
0	695
2	0
29	1644
200	1646
459	7
1	0
610	195
1	79
19	736
10	909
1027	916
0	932
10	908
100	679
56	680
441	8
29	146
0	145
0	55
0	58
0	58
0	57
67	0
2	0
1	5
0	5
0	0
24	390
9	390
5	297
608	5
0	218
3	218
6	0
0	188
0	188
1	33
3	33
2	0
2	819
3	939
1	888
0	870
55	0
19	0
949	7
90	0
0	0
215	3458
0	1217
7	1137
10	3470
0	1225
0	1230
0	3470
0	3475
293	1158
0	1158
0	1155
0	100
12	101
0	0
1	0
0	0
0	55
2	55
165	2
1568	16
0	0
28	0
0	0
0	122
0	122
0	116
0	0
7	41
0	41
91	1
0	3
0	3
0	3
0	42
3	6
1	0
3	0
117	0
0	1214
0	1104
1390	1283
0	257
0	348
0	1104
0	233
0	233
12	233
190	3
4	0
6	147
0	147
0	0
2059	23
54	1
0	0
0	1134
0	894
0	926
0	1830
0	1602
0	1827
82	790
0	1102
0	1745
0	1605
0	1550
0	1775
0	0
0	0
67	104
0	104
0	0
0	0
1551	15
278	3
219	3
185	2
0	952
17	952
10	1357
2	1420
0	1391
0	1364
0	643
0	950
1	942
1280	905
6	942
0	2
0	2
0	0
562	1000
0	994
0	152
34	152
130	0
6	0
28	190
0	189
0	0
1	0
13	0
2380	25
0	5
0	4
0	4
0	4
0	5
0	172
15	172
3	97
1	97
6	30
0	30
8	32
0	32
162	1
0	0
54	0
2	2
0	2
0	0
1	0
23	192
0	176
10	192
1	41
2	42
1	41
0	42
0	41
0	0
0	0
0	1257
20	1278
0	1278
0	0
0	0
1	0
0	0
0	671
0	671
360	3
142	973
57	1013
0	11
0	11
26	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
4	41
1	0
1	0
0	0
0	6896
187	6896
0	1
155	0
54	0
0	18
0	15
0	19
0	21
1	19
0	1
0	1
0	1
0	3
3	3
25	0
71	0
0	0
0	0
8	999
0	1088
2	999
0	1085
0	4275
5	2977
4	1085
0	4182
3	1
0	375
0	361
0	387
33	350
0	349
32	356
0	0
33	0
147	2
83	1729
0	1583
0	1722
6	1884
124	1729
156	1728
10	1860
7	1900
9	1942
13	1997
0	1722
3	2022
72	1736
110	1734
16	1992
19	2190
67	1810
0	145
3	2144
17	2031
0	234
8	1774
175	1807
145	1729
7	1787
0	1780
0	19
23	1789
574	13
87	275
0	0
1620	36
0	53
0	67
0	67
0	58
1	73
20	73
898	8
26	179
0	179
6	0
0	0
0	0
0	1
525	4
494	2
0	0
0	0
5	29
0	25
0	30
0	6
5	6
0	0
0	0
0	0
0	0
0	0
0	0
1	59
6	59
495	7992
10	7992
7	382
3	382
1	382
4	382
1	86
17	86
0	1512
167	760
0	1513
0	1562
1	4007
3	983
0	989
4	4046
5	1016
0	4016
0	292
0	287
1	229
0	407
12	273
40	367
671	2
0	71
0	71
26	87
0	86
0	0
46	1
16	0
3	0
2	0
2	820
0	768
7	779
0	764
23	793
0	770
53	807
76	772
0	766
20	0
0	23
0	21
0	23
3	618
6	589
0	575
0	210
0	210
151	6
147	0
0	2
0	2
0	38
0	166
0	293
116	294
0	0
5	0
0	3257
2	2642
0	3233
123	2140
51	0
0	0
0	0
100	0
0	163
1	163
3	0
168	1424
0	1137
7	1424
8	1425
0	55
2	55
32	1
0	0
2112	17
1	0
386	12
0	8
1	10
9	1042
2	1175
11	1113
0	0
1	0
32	2276
0	2579
25	2513
213	2571
107	1
13	1688
29	1709
920	1704
4	183
0	183
0	3245
0	2245
46	3207
0	94
7	94
1	176
26	176
0	3181
47	2966
6392	3229
4	292
0	292
0	6
0	6
0	808
3	803
0	1571
3	801
0	1557
0	812
4	1296
0	1556
0	811
0	811
0	780
0	1601
0	1579
0	793
0	808
0	1565
2	0
0	0
0	0
29	336
10	336
17	293
0	267
2	267
3	293
2	267
0	0
0	63
0	69
0	75
1	33
0	61
0	83
0	69
0	83
0	69
0	77
0	60
0	72
203	2
0	0
5	229
4	264
0	264
0	0
29	1124
137	991
1	1126
2	1094
8	0
0	98
0	98
4	0
0	376
357	491
10	514
0	514
13	32
0	32
7	0
1041	6
0	790
0	425
0	425
0	732
0	721
0	436
0	752
0	172
0	485
0	2690
1897	2701
76	2347
0	1
0	1
36	2096
38	1063
0	2096
26	1057
508	7
5	0
6	0
18	3486
0	3486
425	3
5	0
0	5626
2	5700
0	5868
0	5765
35	5687
0	5629
0	6022
0	5697
0	5780
0	5700
0	5763
0	5776
0	5642
527	5780
0	5695
0	6002
0	5773
136	5691
0	5620
0	4827
0	5700
0	5783
1	285
4	324
0	324
23	0
0	507
0	941
0	443
3	937
0	971
17	536
1	0
20	773
0	773
0	7
2	7
2	7
2	7
0	0
1	0
0	73
10	73
0	77
0	77
254	0
0	0
695	5922
24	5917
16	0
0	1
0	1
48	0
102	373
1	373
58	2
17	1739
111	1716
0	1723
1	1723
2	1716
0	0
23	0
0	6
203	0
16	626
14	626
0	32
0	31
0	44
0	43
0	44
0	30
1	30
0	45
91	0
0	277
277	277
556	493
0	491
11	292
3	259
0	292
1	1021
10	1036
16	1022
23	82
0	82
0	55
0	29
0	57
0	57
0	52
7	51
0	34
575	24
4	3367
13	3367
166	14463
16	9904
12	10050
0	13425
0	13869
0	10422
45	1986
25	2009
0	2031
72	421
0	364
0	355
0	0
16	497
402	499
6	0
260	302
0	298
0	0
0	882
0	844
1	868
0	1151
1	1167
0	871
0	868
0	871
159	2
6	205
0	205
0	2
0	2
73	1
1	89
0	89
145	1
20	243
0	243
0	0
1	360
0	353
0	331
2403	397
0	262
0	372
0	0
0	0
1	0
0	0
0	0
0	0
0	0
18	528
7	570
9	527
6	491
5	498
0	0
0	0
5	1
595	8
5	0
10	176
0	176
46	0
3	0
0	2051
592	2044
3934	2088
90	1
3	0
77	2
1	777
0	786
13	786
1172	11
0	0
1236	4
16	199
1	121
2	199
3	192
10	193
0	699
6	700
70	698
1	0
1	10
0	10
0	259
0	259
289	3
0	0
224	3
0	3
0	4
0	4
26	2458
100	2459
287	4
161	2
0	0
0	779
161	780
0	980
0	1611
778	1617
16	0
3	1173
123	1175
6	0
10	614
72	614
80	1
0	3995
0	3438
46	3498
0	3642
32	3921
0	3791
7	1
137	3
319	2
0	114
7	116
0	122
1	124
39	1766
0	1766
0	434
0	394
0	434
24	0
26	0
0	16
2	16
0	582
0	582
16	590
1	590
397	2
25	698
11	697
0	679
1	0
30	0
267	1
2829	21
6	0
0	119
3	0
1596	19
0	0
0	0
0	0
0	0
120	1041
0	1041
0	3
50	956
24	1230
0	963
0	599
2	813
0	1048
187	1
68	1
0	957
417	986
807	9
0	603
202	603
0	569
6	0
0	12
4	12
11	509
0	509
0	469
165	1
592	704
0	692
141	1
1	42
1	42
133	0
0	1
0	1
0	1
1	0
8	69
0	69
0	73
0	73
0	73
0	257
39	258
2	227
0	253
0	252
227	0
7	31
27	33
0	31
65	6187
29	6198
1	6161
49	759
4	759
3	757
1	723
3	0
0	0
4	30
1	30
0	30
4	340
0	340
0	3
0	3
1	0
0	159
0	159
2	4550
0	4550
0	4550
2	18
0	17
0	18
0	0
0	0
232	2
0	0
0	181
6	181
0	60
31	60
5	0
828	17
6	291
0	291
24	0
0	803
0	852
0	853
1	922
53	926
1	10
0	10
3	0
108	2
3	0
0	452
174	464
17	462
0	1311
5	1311
3	658
0	9
0	9
0	9
0	0
0	0
1	0
0	160
0	195
16	184
0	171
0	160
0	195
0	0
66	1
0	13
0	13
1	1
0	98
0	98
23	133
476	3
3	0
26	1
0	367
0	278
1	261
0	208
6	367
0	200
0	336
1	0
152	0
27	1
59	317
154	0
2	0
0	408
9	408
3	368
224	2
2102	16
0	0
0	0
2437	23
824	6
42	343
0	329
0	237
4	222
0	324
0	328
0	290
737	2729
0	2725
6	30
0	26
0	30
155	0
117	0
99	550
127	548
0	4928
0	3606
38	426
0	7201
0	1974
134	2031
1	4864
0	8353
1	1887
0	1998
6	336
0	1950
0	4858
0	0
13	195
1	173
2	175
7	197
1	174
11	413
17	758
11	654
1	0
0	907
0	839
11	839
0	839
6	965
6	722
0	781
0	839
0	820
160	821
0	0
0	0
240	1
15	368
0	176
0	365
2	265
0	263
0	536
0	284
15	532
0	284
0	448
1	11
0	10
0	4
0	11
295	6
1	5
0	5
1	46
2	46
337	6
1	0
105	2
24	173
26	0
0	47
0	47
3	110
0	110
5	13
0	13
119	1
180	1
70	0
0	6626
0	6585
68	5954
47	6511
0	13237
31	6255
0	6542
0	6578
0	6553
3	6567
242	13267
0	6552
0	6605
1	12462
0	6573
0	1684
0	2546
0	2720
0	1384
0	1597
0	1346
0	1335
4	2860
3	1430
1	1251
0	2508
0	1524
0	1364
0	1251
0	0
0	0
0	669
1085	675
237	6
0	1023
114	125
2	1023
0	883
0	125
28	159
32	159
1	0
14	182
1	182
0	0
1130	10
605	4
0	0
0	231
94	511
0	0
0	35
2	35
0	0
0	0
0	406
45	406
23	425
7	425
0	5
0	5
41	693
0	615
0	701
0	670
27	432
6	693
0	584
3	0
0	0
0	28
3	28
0	0
4	56
0	45
0	56
4	175
0	175
13	0
0	4
1	4
0	0
289	2
13	0
350	5
42	1
0	1760
844	1772
3	113
19	113
1	210
4	211
0	211
336	3
82	309
625	314
0	5644
241	5281
0	6070
0	5502
0	5576
7	5746
39	5931
0	5765
0	5928
0	5413
326	2
0	28
0	28
16	67
3	67
0	0
2	0
0	322
1831	342
0	4
0	4
0	259
30	260
0	61
0	39
0	267
3	265
0	39
0	39
0	39
0	245
0	267
0	39
0	0
2	0
0	0
0	0
3	0
0	0
0	0
18	407
1	406
0	5734
4	5734
0	830
0	882
0	810
0	794
0	816
0	830
0	868
0	796
0	744
0	0
0	1419
0	1409
7	1419
0	0
2	0
0	1
0	1
6	0
3	0
0	0
70	0
0	4
0	4
0	2
111	0
0	5
0	5
0	5
149	0
50	2763
31	2763
18	2761
61	1
0	0
73	0
545	4
266	5
0	1
1	1
0	1
40	1110
0	1069
0	1125
0	1110
0	1054
1	0
0	10
0	8
25	4100
151	4101
0	497
0	504
6	506
2	0
0	0
0	0
117	2
0	0
0	0
0	1
0	1
13	898
17	898
0	130
2	130
0	909
0	888
58	911
8	885
0	0
2	0
0	0
74	739
5	804
21	804
0	32
0	32
0	32
0	32
26	615
2	799
0	798
182	1
3	253
0	1004
317	1001
76	1002
63	1352
0	846
18	804
0	1042
0	1251
7	0
111	2
0	0
0	0
436	5
1	0
27	1
0	0
0	0
0	0
0	0
0	0
171	2
1	64
0	61
0	64
25	80
21	80
0	1485
0	1472
0	1471
0	1575
0	1485
0	1498
0	1461
0	1484
0	1588
0	1274
44	1576
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
0	0
0	250
0	246
2	250
62	251
0	0
1	0
0	561
68	562
0	510
0	847
2	144
0	872
6	864
0	198
0	937
0	912
3	198
1	80
9	200
0	33
3	207
0	382
0	342
0	215
0	425
0	268
0	207
5	207
0	210
2	8472
13	8467
0	430
6	3133
0	425
0	344
0	213
0	431
5	8470
6	8502
0	437
0	425
31	3099
195	3099
264	2
0	76
14	75
0	76
0	75
3	261
0	132
0	261
50	261
0	114
0	114
19	1
86	1
219	251
0	0
0	0
0	0
0	0
0	0
0	7
3	7
0	1
0	1
0	1
0	1
0	17
0	17
0	16
0	442
221	401
0	442
5	441
13	485
3	0
12	1
355	470
0	470
0	0
0	0
90	0
1	0
0	0
13	6282
64	5873
552	6304
10	0
83	1
7	321
0	343
0	321
0	0
0	5
0	5
4	1
213	263
0	261
0	0
0	0
0	2809
0	2822
0	3044
0	3019
0	2834
0	2797
221	2
0	4
0	0
0	265
86	265
65	0
7	0
0	215
0	604
0	681
0	106
645	653
0	262
156	2382
17	2366
0	2385
11	262
302	264
1	0
0	237
1	237
11	0
9	0
4	0
0	0
0	123
4	159
0	137
0	84
0	62
0	146
0	82
0	309
0	215
0	192
579	338
0	318
0	0
0	0
0	0
0	0
0	0
0	0
22	548
114	556
0	556
0	4
0	4
0	177
5	177
41	0
4	427
0	427
12	491
0	491
1	308
0	308
0	309
0	22
10	22
26	0
33	1137
45	1137
453	1138
0	1138
0	1
0	1
115	2
35	0
33	1
40	1391
0	1391
1	0
0	0
0	403
0	370
0	420
0	453
0	421
0	371
162	1
30	0
5	1089
0	1089
72	5138
0	5138
35	5047
69	0
0	358
0	355
1	355
2	359
3	355
89	5170
3882	5210
0	820
8	823
15	803
1	792
1	961
0	1160
1	0
2	376
0	376
1	2
0	2
1210	369
0	359
0	0
12	475
9	475
42	1
2	18
0	14
3	18
0	3694
0	2488
0	3721
0	4852
0	4825
0	1
0	2
0	2
0	0
631	775
0	628
0	691
0	0
1433	21
0	154
0	154
0	11
0	12
0	12
31	267
25	266
113	1
2172	18
65	0
1009	10
0	168
9	170
0	168
0	161
0	167
213	1
0	166
283	347
2	288
9	49
0	631
44	631
437	9
37	0
0	2193
0	2055
0	1997
9	2141
0	2009
9	528
11	506
0	1
0	1
0	1
0	1
0	1
1	282
0	282
0	0
80	0
0	0
0	0
7	0
0	0
0	10736
3	10382
6	10874
0	10622
14	10771
0	10214
0	10610
30	255
12	255
4	255
0	5266
183	5934
4	6082
0	6078
0	3838
0	0
0	0
1	99
0	99
0	152
2	135
68	152
0	152
10	280
0	72
1	279
0	64
162	1
113	1
0	2570
17	2444
170	2572
1	1395
0	2482
0	2521
65	2566
190	2159
55	2101
54	6992
413	6975
8	0
0	594
31	594
0	594
0	1
0	1
0	1
0	1
0	2
6	0
5	61
0	61
143	4
2	132
0	132
3367	24
26	2
5	0
0	0
0	0
9	0
322	4
0	0
86	429
2	428
33	608
4	608
0	179
62	180
2	0
255	2
18	115
1	115
0	22
1	22
0	7
0	7
0	7
2366	31
1	781
1	781
0	937
162	958
0	905
21	0
0	138
0	138
81	0
91	462
79	462
156	3
83	4785
0	4785
214	4728
0	4819
0	4788
38	4785
169	1
0	97
0	121
71	121
16	876
44	876
5	0
312	3
1	0
1	0
443	8
182	3
80	1
0	1821
20	1821
0	1817
50	1817
0	182
268	184
0	182
641	8
4	0
0	236
10	236
296	2
55	1
37	1
0	0
0	0
0	11
0	11
0	0
0	0
0	175
0	175
0	175
11	0
164	0
1	133
0	171
0	181
716	5
32	944
0	944
0	0
36	1259
4539	1281
0	375
8	373
0	244
0	0
2	0
457	5
0	226
0	182
0	226
40	226
0	605
225	500
7	577
4	592
37	577
0	11
0	11
0	11
0	11
1	0
0	0
13	842
0	1287
0	1338
0	1334
0	952
0	878
1	843
127	5460
153	5482
0	5480
0	108
22	109
1	0
5	747
6	746
1	747
0	798
2	786
0	747
0	747
0	813
0	0
181	1
737	7
25	118
3	118
54	0
0	3
0	3
0	3
0	3
0	3
26	1066
38	1502
0	1502
2	855
42	856
12	820
1	2077
1	2077
64	0
153	0
43	0
0	0
0	0
308	0
607	3
2	2
0	2
4	0
0	0
1	965
0	965
121	0
6	789
300	1122
27	1143
206	0
0	0
48	447
0	447
262	2
0	0
0	27
0	0
0	27
0	0
6	126
34	128
0	128
4	127
0	127
1	495
0	728
0	735
0	764
13	271
0	783
3	691
0	290
0	766
0	755
3	342
1	482
0	669
0	726
1099	979
146	1053
150	734
0	1052
0	727
362	4
0	63
0	63
0	0
68	0
10	84
0	97
26	98
0	99
0	5
0	5
177	1
0	205
10	205
0	34
2	34
2	0
7	1704
0	1810
2	1752
53	1787
1	1462
3	0
0	1
0	1
0	0
86	433
3	1477
16	1569
0	1499
13	0
