UniqueCount	AmbigCount
0	57
1531	16
2	0
0	0
0	0
225	5
0	234
0	484
0	496
0	567
17	568
2	568
0	2
0	2
0	1
0	1
107	259
0	259
0	28
2	36
0	36
0	0
16	0
110	1
76	2
0	0
2	1229
0	1232
0	1225
855	1239
0	241
0	194
0	234
13	238
0	0
0	13
0	28
0	28
0	17
0	15
0	15
0	17
10	1
157	3
8	47
0	47
0	47
0	3
0	3
0	3
0	3
1	916
1	1013
4	1023
0	978
0	978
0	916
4	1053
50	1
65	8855
0	8859
88	8779
0	8654
38	11567
9	11792
5	378
1	378
73	2
1	243
72	243
605	8
0	0
276	387
0	1805
1	1922
8	1779
0	1948
7	898
0	0
0	0
394	9
0	0
146	2
0	0
125	1
91	0
3	0
99	0
4	72
0	72
0	72
30	0
2	852
31	852
413	120
0	3132
47	3084
0	2468
10	0
0	1245
1	1141
0	1232
2	1224
2	1229
0	1221
11	1204
137	2
143	2
0	187
0	177
2	183
8	196
0	181
18	202
94	0
545	2
153	1
1	0
5	77
0	77
0	0
0	0
0	856
0	1004
0	982
0	834
0	28
2	28
86	2
5	78
1	78
0	0
48	0
436	3018
292	3022
0	0
0	210
14	210
1	0
144	1
0	929
21	962
4	959
6	925
0	927
2	925
2	946
0	929
2	940
52	0
1	408
4	368
4	368
55	0
0	45
4	45
0	44
3	0
0	0
1	0
84	143
0	142
1917	28
3	3
0	3
5	1969
0	1955
0	1963
0	1970
0	1976
0	1999
0	2006
0	1962
0	1968
275	1
5	0
47	0
41	1
1	0
10	1386
0	1386
0	1369
0	0
38	0
37	156
0	749
35	736
0	684
2	749
4	737
56	738
354	4
2079	593
0	577
9	0
0	0
1885	16
0	211
1	211
24	521
0	521
4	0
1	0
0	559
17	560
140	3
203	9042
0	9042
0	11
0	11
204	2
0	0
0	86
0	86
579	8
0	451
2	451
5	451
0	1
2	1
97	0
1	0
11	179
2	179
279	2
6	505
131	564
0	554
7	564
0	555
0	0
0	0
10	0
4	0
1	1604
1	1595
1	1604
0	0
4	0
2	1908
42	290
0	269
0	281
0	269
0	269
3	290
0	269
0	269
0	269
0	0
5	0
2	212
0	1482
0	1521
0	1500
0	1525
1	201
0	190
5	1514
10	244
1	224
0	1524
28	132
0	1507
33	1518
0	1506
3	13
1	13
1	0
0	0
244	1
26	0
2	0
1	0
0	0
0	0
0	0
0	957
0	924
0	908
0	874
0	903
3277	1028
0	1013
0	871
1	999
664	8
6	0
3	0
2	43
9	41
0	44
0	0
162	134
0	127
0	137
0	0
1	0
0	0
0	0
0	0
94	1116
3	2141
4	544
8	2081
0	448
0	499
74	0
0	1
3	48
0	48
0	562
3	563
0	915
18	842
1	0
0	17
2	17
0	16
0	0
0	0
0	1070
2	1070
0	1000
1	1075
0	1120
0	1045
0	995
0	31
511	9
6	0
0	15
137	3
0	0
0	0
0	0
2	0
3	0
8	243
0	169
0	243
2	243
3	424
5	424
2	421
80	1339
2	1299
0	1337
0	0
0	277
0	277
0	845
6	822
0	796
18	2870
2	2870
47	2870
2	0
0	15
1	0
0	1203
5	1141
5	1135
211	1197
5	1200
2	713
1	164
0	163
1	164
12	228
0	164
10	163
0	164
0	163
2	198
0	164
0	164
2	162
0	21
0	21
27	199
154	198
0	219
4	219
0	219
2	0
0	0
0	22
0	22
0	22
0	22
0	212
2	212
5	213
0	212
0	0
2	4
0	4
0	0
444	2
203	3
7	27
0	1963
0	1968
29	0
0	0
0	0
319	6
33	16
0	16
748	199
0	190
0	0
0	0
0	0
0	0
0	0
7	341
0	398
0	392
0	385
0	405
0	0
44	165
0	165
0	0
0	10
0	10
0	6
0	261
0	262
934	15
368	9
0	0
0	0
0	29
0	29
0	20
17	0
475	5
2	2778
1178	2788
42	305
0	305
0	305
130	0
6	386
0	386
2	393
9	874
0	861
0	0
0	194
14	194
95	0
0	1146
228	1148
357	6
1259	11
33	105
4	105
0	0
0	1
33	224
0	2
0	2
1	0
291	838
0	557
2	829
33	562
33	0
1	0
2	1
4	1232
17	6515
2	1255
19	6562
0	0
0	0
0	0
0	0
11	2053
0	2114
4	2066
0	7
3	7
0	7
147	2
56	942
1	942
3	0
145	4
10	0
3	117
0	117
1	111
131	4343
0	785
0	4341
13	2029
0	0
0	0
0	360
10	368
0	330
0	321
2	0
0	0
0	0
0	1
0	1
0	3
0	0
0	0
0	0
2	57
2	57
0	0
80	646
2	645
0	139
1	139
2597	2597
0	2571
62	1
0	182
0	172
0	182
81	0
266	1
5	67
3	67
5	1164
22	1164
220	0
0	0
131	3
173	2
0	1616
58	1654
2	1616
1	1583
1	1653
8	1584
10	496
0	486
32	496
14	487
6	7
2	7
7	142
9	142
0	3
0	3
1	93
2	93
0	60
0	85
1	71
0	77
2	88
0	88
0	369
0	367
1	276
1	273
0	255
14	367
44	274
0	753
0	749
0	1671
0	738
0	1540
10	1625
0	756
0	771
0	1511
0	730
0	1673
0	2
0	2
0	5686
2	5686
81	0
10	1
0	1
0	1
16	397
32	397
21	623
0	571
1	623
1	0
0	0
0	379
24	379
0	25
0	25
4	183
0	216
175	218
0	24
0	24
0	24
56	163
0	163
465	8
0	597
0	607
0	160
0	607
0	602
0	177
0	585
0	5
1	5
0	3
0	3
0	3
4	750
796	820
0	811
177	2
4	4227
0	4452
420	4400
0	0
37	1
0	172
0	232
0	259
1	232
156	230
1	259
4	3848
0	3848
0	3681
0	3897
16	439
0	1840
20	1841
0	3802
0	1720
0	364
0	350
0	365
0	351
1408	858
1123	926
1	0
0	2896
156	2898
0	26
3	18
0	26
2	18
0	0
0	0
15	474
82	482
1	512
0	0
0	0
25	631
0	628
2	622
0	636
2	0
0	183
0	189
1	188
0	192
0	192
0	166
0	183
0	180
1	190
0	183
0	189
58	213
0	213
0	104
10	104
7	912
68	1051
13	953
0	938
22	933
34	1210
0	919
446	947
0	1025
0	943
0	1
0	1
56	0
1335	12
4	0
0	240
3	240
2	0
0	8
0	8
0	0
0	0
17	134
0	133
0	1
0	1
0	36
17	36
0	0
0	654
22	654
0	0
0	0
6	616
3	616
2	14
3	14
295	5
0	0
0	0
0	0
0	360
0	360
0	358
0	0
47	441
52	441
0	977
0	989
0	982
0	982
0	406
0	250
0	1298
0	1186
0	384
0	399
0	1240
0	1244
1	1254
0	552
0	396
0	381
205	0
458	357
0	235
0	353
5	0
0	4685
0	4685
0	204
16	204
0	76
0	76
0	76
12	76
0	76
1850	19
0	286
0	278
0	286
0	286
0	278
0	1
0	1
190	2
158	0
69	1
753	11
0	161
5	161
287	164
0	0
0	0
1	0
1	0
1257	770
5	766
6	743
0	0
0	0
0	0
0	0
0	378
535	1868
0	1768
0	368
1	1942
0	0
0	0
44	67
1	62
0	66
543	1233
0	1127
0	1229
0	1128
0	0
0	0
279	3
2	498
0	445
3	3161
9	1412
0	532
0	444
0	1351
1	547
10	3269
0	415
0	499
1	0
16	1101
129	1102
337	5
1	0
445	128
0	56
14	687
9	859
1043	872
0	885
6	859
189	653
65	652
375	3
29	114
0	114
0	34
0	37
1	37
0	33
86	1
0	0
0	0
0	0
0	0
13	204
2	204
0	156
634	5
0	171
7	171
1	0
0	263
0	263
0	43
2	43
0	0
1	672
6	741
3	707
1	706
42	2
19	2
891	1
31	0
1	0
132	2104
0	589
3	561
4	2107
1	592
0	593
0	2107
0	2108
169	562
1	554
0	566
0	105
11	106
0	0
0	0
0	0
0	204
3	204
134	0
1574	19
0	0
1	0
0	0
0	116
0	116
0	110
0	0
4	42
1	42
78	0
0	0
0	0
0	0
0	20
0	0
6	0
0	0
106	1
0	728
0	663
1211	756
0	137
0	190
0	663
0	120
0	121
5	121
141	2
0	0
6	129
0	129
0	0
1631	20
58	1
0	0
0	805
0	649
0	681
0	1353
0	1213
0	1352
73	552
0	773
0	1268
0	1214
0	1201
0	1340
0	0
0	0
53	66
0	66
0	1
0	0
1057	7
216	0
210	3
256	2
0	700
13	700
5	944
3	974
0	959
0	945
1	526
0	703
0	698
1153	685
6	698
0	10
0	10
0	0
588	759
0	756
1	222
30	223
81	1
1	0
30	181
0	181
1	0
0	0
8	0
1789	15
0	3
0	2
0	2
0	2
0	3
0	217
11	217
2	69
5	69
8	68
0	68
5	47
0	46
164	2
0	0
39	0
2	3
0	3
1	0
6	0
22	217
1	204
10	217
1	37
0	37
0	37
0	37
1	37
0	0
0	0
0	889
3	915
0	915
0	0
0	0
0	0
0	0
0	567
0	567
312	6
204	1153
70	1194
0	11
0	11
44	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
6	35
0	0
37	1
0	0
3	5285
145	5287
0	1
146	2
28	0
0	18
0	15
0	17
0	20
0	17
0	0
0	0
0	0
2	63
50	64
13	0
79	0
0	0
0	0
5	663
0	715
2	663
0	713
0	3779
5	2487
1	713
1	3725
1	0
0	337
0	341
0	343
40	335
0	335
30	334
0	0
42	0
150	0
53	1224
0	1121
0	1217
10	1326
85	1223
114	1221
10	1319
5	1354
15	1401
10	1422
0	1217
5	1485
58	1230
71	1228
12	1424
10	1589
47	1265
0	111
6	1560
10	1509
0	212
13	1263
151	1256
102	1230
6	1276
0	1273
0	19
20	1268
507	5
77	255
0	0
1520	18
0	154
0	193
0	193
0	48
0	51
11	51
693	10
33	223
0	222
12	0
0	0
0	0
0	1
424	3
365	0
0	0
0	0
3	25
0	25
0	26
0	4
3	4
0	6
0	5
0	6
0	6
0	0
0	0
1	151
13	152
443	6592
5	6586
9	601
3	601
8	599
2	599
1	79
17	79
3	1035
102	417
0	1037
0	1063
0	2997
4	554
0	556
4	3018
2	575
1	2999
0	149
0	142
1	123
1	226
13	132
34	196
871	6
0	90
0	90
38	103
0	102
1	0
39	0
2	0
0	0
8	0
2	680
0	632
5	656
0	630
12	654
0	637
32	663
80	636
0	644
51	0
0	73
0	72
0	73
2	533
4	509
0	497
1	206
0	206
167	0
127	1
0	1
0	1
0	24
0	132
0	257
107	258
2	0
0	0
0	2311
3	1769
0	2300
72	1322
59	0
0	0
0	0
71	1
0	154
2	154
10	0
115	1392
0	1139
17	1394
13	1394
0	37
1	37
67	0
0	0
1728	14
0	0
394	3
1	4
0	5
9	1133
2	1262
7	1198
0	0
0	0
16	1754
0	1983
12	1940
150	1980
88	0
11	1019
10	1031
792	1044
1	230
0	230
0	2643
0	1695
27	2615
0	75
6	75
4	174
28	174
0	2086
41	1928
5433	2124
6	260
0	260
0	1
1	1
0	516
1	511
0	1116
4	510
0	1108
0	521
1	937
0	1107
0	522
0	520
0	496
0	1140
0	1121
2	499
0	517
0	1113
0	0
0	0
0	0
33	434
13	434
11	269
0	244
2	244
8	269
5	244
0	0
0	60
0	68
0	65
1	31
2	54
0	81
0	67
1	82
0	60
0	81
0	58
0	70
210	3
2	0
10	362
9	415
0	415
0	0
10	1006
141	890
0	1006
1	983
10	0
0	58
0	58
0	0
0	245
358	335
6	341
0	341
12	21
0	21
6	0
979	4
0	741
1	338
0	338
0	692
2	683
0	347
0	720
0	129
0	381
1	2087
2079	2109
62	1775
0	1
1	1
68	1468
22	794
0	1468
24	792
488	1
7	0
5	0
14	2593
0	2593
398	3
2	0
0	4599
0	4668
0	4779
0	4704
23	4648
0	4603
0	4891
0	4666
0	4711
0	4670
0	4698
0	4719
1	4642
210	4706
0	4660
0	4874
0	4715
143	4646
0	4622
0	3718
0	4668
0	4715
2	319
4	352
0	352
6	0
0	358
0	817
0	341
0	830
1	839
13	385
0	0
19	819
0	818
0	7
0	7
0	7
0	6
0	0
0	0
0	76
10	76
0	87
0	87
282	4
3	0
533	5068
15	5065
6	1
1	0
0	0
34	0
88	234
1	234
71	0
5	1517
69	1499
0	1508
0	1508
1	1499
0	0
16	0
0	15
194	2
16	478
6	478
0	52
0	54
0	49
0	48
0	49
0	53
1	50
0	49
58	1
1	220
280	221
502	387
0	380
10	192
1	165
0	192
0	797
7	803
14	793
57	159
0	159
0	59
0	19
0	59
0	59
0	57
1	56
0	20
379	18
5	3126
7	3126
182	11229
15	7445
13	7521
0	10311
0	10629
0	7759
39	1860
23	1893
1	1901
88	385
0	333
0	311
0	0
14	402
352	405
9	0
219	207
0	204
3	0
0	708
0	687
1	704
0	1036
3	1049
0	704
0	705
0	704
205	0
1	246
0	246
0	1
0	1
88	1
3	108
0	108
121	2
20	213
0	213
0	0
0	159
0	157
0	149
1650	180
0	113
0	164
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	870
8	942
15	870
6	818
11	825
0	0
0	0
9	0
625	9
0	0
8	152
0	152
32	0
1	0
1	1137
278	1134
3032	1170
66	3
0	0
74	1
1	610
0	622
4	622
999	8
0	0
1022	10
9	188
4	116
4	186
5	186
18	186
0	774
9	774
46	769
0	0
0	5
0	5
0	191
0	191
359	3
1	0
169	2
0	0
0	0
0	0
22	1468
111	1471
379	4
124	4
0	0
0	707
194	708
0	590
0	1019
624	1025
6	0
4	983
122	983
1	0
5	410
40	410
60	0
0	3494
0	3030
45	3038
0	3190
25	3450
0	3334
0	0
151	2
205	0
0	88
2	94
0	93
4	99
55	1620
0	1620
0	339
0	302
0	339
9	0
11	0
0	30
3	30
0	583
0	581
13	585
0	580
306	4
14	551
13	551
0	546
0	0
32	0
220	1
2624	27
2	0
0	160
1	0
1664	19
0	0
0	1
0	1
0	1
134	876
0	876
0	11
59	622
8	924
0	651
1	434
0	678
0	698
178	3
83	1
0	611
493	623
682	6
0	544
226	545
0	513
99	1
0	1
2	1
3	395
0	395
0	363
201	0
314	551
0	550
147	1
0	34
1	34
88	2
0	0
0	0
0	0
2	0
5	59
0	59
0	67
0	67
3	67
0	213
33	213
1	199
0	244
0	243
227	1
5	37
19	38
0	38
50	5527
21	5552
1	5528
34	710
7	710
7	709
3	684
0	0
0	0
6	53
1	53
0	53
5	316
0	316
0	2
2	2
0	0
0	175
1	175
3	3880
0	3880
0	3880
0	13
0	13
0	13
0	0
0	0
325	4
0	0
0	224
20	224
0	75
32	76
0	0
1189	9
4	245
0	245
20	0
0	728
0	752
0	753
1	828
36	829
2	3
0	3
1	0
78	0
0	0
0	197
169	276
17	276
0	843
1	843
6	341
0	32
0	32
0	32
0	873
0	873
1	0
0	148
0	185
27	177
0	160
0	148
0	185
0	0
56	0
0	20
0	20
6	0
1	106
0	106
12	79
531	2
0	0
2	0
0	337
0	225
0	210
0	169
0	337
0	168
1	318
0	0
185	1
192	1
61	262
555	4
0	0
0	321
12	321
6	301
230	2
5689	45
0	1
0	1
2054	16
1289	11
29	285
0	268
0	216
7	200
1	265
0	269
0	239
918	2773
0	2773
9	29
0	27
0	29
129	0
115	0
119	526
137	524
0	3075
0	2299
21	200
0	5818
0	1009
74	1021
1	3060
0	6552
0	974
0	1004
2	158
0	996
0	3054
0	0
6	181
1	168
4	168
2	181
1	162
7	416
11	827
21	712
0	0
0	695
0	630
6	630
0	630
7	720
6	567
0	605
0	630
2	799
96	799
0	5
0	5
250	3
9	217
1	109
0	248
2	164
0	163
1	464
0	176
17	464
0	176
0	289
0	5
0	4
0	1
0	5
236	2
0	10
0	10
0	28
2	28
264	1
0	0
136	1
41	229
19	0
0	103
2	103
0	89
0	89
14	11
0	11
103	0
143	1
46	0
0	4023
0	4014
47	3656
49	3967
0	9843
15	3809
0	3987
0	4007
0	3998
2	4005
352	9857
0	3989
0	4014
0	9158
0	3998
0	1104
0	2025
0	2113
0	968
1	1039
0	943
1	935
2	2171
1	966
2	884
0	2001
0	1032
0	953
0	884
0	0
0	0
0	481
1102	483
256	2
0	965
89	129
0	965
0	836
4	129
29	115
30	114
0	0
8	164
0	164
0	0
973	13
366	1
0	0
0	130
74	319
3	0
0	60
4	60
0	0
0	0
0	286
32	286
11	347
3	347
0	3
0	3
35	622
0	612
0	680
0	604
25	371
1	622
0	536
2	0
0	0
0	14
1	14
0	0
3	71
0	58
1	67
4	135
0	135
32	2
0	0
0	0
0	0
286	1
10	0
272	4
14	0
0	1167
727	1171
4	91
17	91
0	160
3	161
0	161
312	2
66	197
483	199
0	4406
182	4208
0	4896
0	4343
0	4381
7	4450
57	4808
0	4464
0	4838
0	4298
314	1
0	15
0	15
19	66
9	66
0	0
0	0
0	240
1760	254
0	0
0	0
0	305
16	305
0	46
0	24
0	241
1	240
0	24
0	24
0	24
0	220
0	242
0	24
0	0
2	0
0	0
0	0
1	0
0	0
0	0
5	310
0	310
0	5822
4	5822
0	678
0	715
0	667
0	669
0	660
0	678
0	697
0	650
0	631
0	0
0	1714
0	1700
4	1714
0	0
2	0
0	0
0	0
1	0
1	0
2	0
73	0
0	2
0	2
0	0
71	1
0	5
0	5
0	5
183	1
23	1785
8	1787
10	1784
119	1
0	0
61	2
568	3
244	6
0	1
0	1
0	1
14	994
0	960
0	1004
0	994
0	950
1	0
0	8
0	7
22	3982
112	3983
0	444
0	446
3	449
2	0
0	0
0	0
178	1
0	0
0	0
0	0
0	0
6	865
16	866
0	211
8	211
0	832
0	804
97	833
15	810
0	0
0	0
0	0
44	647
4	688
15	688
0	9
0	9
0	9
0	9
21	553
1	754
0	754
170	6
4	131
0	662
242	667
47	654
124	1587
0	987
31	879
4	1158
0	1374
0	0
71	1
1	0
0	0
398	7
0	0
24	0
0	0
0	0
0	0
0	2
0	2
171	2
1	29
0	25
0	29
15	79
20	79
0	1042
0	1028
0	1030
0	1135
0	1076
0	1090
0	1036
0	1044
0	1149
0	886
41	1135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	1
0	0
0	228
0	227
0	228
51	230
0	0
3	0
0	472
51	472
0	427
0	703
3	96
0	711
3	703
0	130
0	759
0	751
3	222
1	104
12	222
0	65
2	84
0	178
2	156
0	85
0	211
0	122
0	84
0	85
0	85
1	6293
3	6300
0	213
2	2024
0	210
0	159
0	84
0	214
2	6289
0	6318
0	215
0	210
32	3509
252	3509
274	2
0	73
9	75
1	73
3	75
2	275
0	122
3	275
47	275
3	160
0	160
22	1
131	1
294	438
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	2
0	2
0	2
0	347
227	318
0	347
3	346
16	388
0	0
1	0
290	242
0	241
1	0
0	0
36	0
0	0
0	0
8	4326
45	4005
471	4335
3	1
39	2
6	255
0	267
0	255
0	0
0	1
1	1
8	0
150	153
0	152
0	0
0	0
0	3550
0	3540
0	3825
0	3832
0	3543
0	3547
267	1
0	0
1	0
0	195
98	197
42	0
2	0
0	141
0	426
0	472
0	82
590	451
0	177
127	2011
18	2001
0	2020
6	215
221	218
4	0
0	211
0	211
41	0
8	0
0	0
0	0
1	118
4	138
1	126
0	48
1	37
0	129
1	48
0	215
0	122
0	112
499	249
0	223
0	1
0	1
0	1
0	1
0	1
0	1
9	447
114	459
0	457
0	2
0	2
0	158
7	158
55	0
4	445
0	445
9	466
0	466
0	235
0	235
5	240
0	21
1	21
22	0
46	1151
64	1151
554	1139
0	1137
0	0
0	0
136	1
31	0
16	0
31	1255
2	1255
1	0
0	0
0	369
0	343
0	397
0	423
0	395
0	341
106	0
21	0
3	1188
0	1188
41	4625
0	4625
33	4551
42	0
0	330
0	331
1	330
3	331
0	331
53	2707
2490	2726
0	656
4	659
9	643
0	636
3	747
0	860
0	0
6	374
0	374
0	0
0	0
1163	293
0	279
1	0
9	351
7	351
42	0
1	40
1	28
3	41
0	3858
0	2360
0	3881
0	4919
0	4896
0	7
0	12
1	12
0	0
380	428
0	348
0	378
0	0
1351	12
0	131
0	131
0	4
0	4
0	4
23	202
13	201
93	0
1743	15
49	2
646	12
0	157
7	158
0	152
0	150
3	151
213	2
0	99
195	256
0	218
10	27
0	517
29	517
311	3
25	0
0	2127
0	1884
2	1925
1	2078
0	1837
8	593
3	575
0	2
0	2
0	4
0	4
0	4
4	248
0	247
0	0
74	2
3	0
0	0
10	0
0	0
0	8846
2	8529
3	8939
0	8654
9	8870
0	8364
0	8700
13	154
8	155
2	155
0	7425
211	8626
2	8843
0	8832
0	5107
0	0
0	0
0	217
0	217
0	165
0	153
81	166
0	165
5	245
0	59
2	244
0	50
111	2
159	3
0	2017
8	1920
234	2019
1	1246
0	1957
0	1985
39	2013
166	1702
57	1648
47	6337
405	6335
0	0
0	702
20	703
0	702
0	1
0	1
0	1
0	1
0	1
10	0
2	52
0	52
92	0
0	154
0	154
3068	28
20	0
0	0
6	0
1	0
5	0
247	4
0	0
80	392
6	391
42	614
1	614
0	173
54	173
0	0
243	2
19	94
0	94
0	5
0	5
0	1
0	1
0	1
1901	34
1	737
1	737
0	832
167	863
0	828
31	0
0	117
0	117
113	0
88	496
66	496
123	1
54	4158
1	4157
185	4091
0	4165
1	4157
29	4158
163	0
0	80
0	97
95	97
23	850
30	850
6	1
236	3
4	0
3	0
291	2
87	1
46	0
0	1732
12	1732
2	1726
44	1728
1	139
237	140
1	139
628	11
0	0
0	193
15	193
737	14
79	4
32	0
0	0
0	0
0	4
0	4
1	0
0	0
0	192
0	192
0	192
21	0
158	2
1	135
0	163
0	172
746	7
26	773
0	773
1	0
11	678
3324	707
0	287
2	287
1	185
3	0
1	0
462	6
1	173
3	144
0	173
42	174
0	482
205	391
9	437
1	456
30	437
0	8
0	7
0	8
0	8
1	1
0	1
6	817
0	1366
0	1398
0	1393
0	908
0	842
2	820
142	6662
254	6675
0	6675
0	123
13	123
1	0
4	749
0	749
0	749
0	777
1	773
0	749
2	751
0	785
0	0
147	0
776	4
39	63
1	61
53	0
0	1
0	1
0	1
0	1
0	1
47	1605
71	2279
0	2277
0	701
30	701
18	672
0	1599
0	1599
19	0
117	1
3	0
0	0
0	0
301	2
560	3
0	0
0	0
0	0
0	0
0	183
0	183
111	2
2	469
309	730
10	741
149	2
0	0
41	408
0	408
271	4
3	0
0	37
0	0
0	37
0	0
10	110
21	109
0	109
6	99
0	99
1	396
0	635
0	553
0	605
11	209
0	570
0	533
0	231
0	672
0	563
2	276
0	391
0	512
1	533
1002	787
85	660
116	490
0	660
0	485
323	2
1	66
0	66
0	0
49	0
6	61
0	77
12	77
0	81
1	1
0	1
148	0
0	197
9	197
1	14
2	14
0	0
7	1456
0	1536
1	1502
42	1523
0	1215
0	2
0	0
0	0
0	0
56	293
3	1273
11	1323
0	1279
24	0
0	0
0	0
0	0
0	0
0	0
0	0
1212	15
0	0
102	1
493	3
0	0
0	0
0	0
74	0
448	434
0	211
3	211
0	428
39	0
0	813
0	0
159	1
0	821
0	3125
14	821
418	3108
0	2
0	2
3	0
197	0
