UniqueCount	AmbigCount
0	380
0	179
4	180
4	0
6	137
5	137
1	112
466	4
3	16
2	14
0	16
0	1
0	1
4	0
2	0
1	0
1	0
2	17
0	17
0	17
0	17
3	0
186	0
9	64
0	64
0	0
143	2
0	4
151	2
22	315
0	314
351	1
1317	5
0	5
0	162
0	162
6	161
0	0
0	0
197	0
22	28
0	28
1	0
0	0
1	2287
0	2430
0	2772
0	2583
83	2482
0	2399
0	3
0	3
11	8
3	0
210	3
0	0
0	0
0	0
0	5
1	5
0	6
1	6
148	1
0	0
0	0
0	0
0	0
0	910
75	918
331	931
5	244
1	244
0	2608
0	3129
0	5709
0	2527
527	5702
0	2694
0	616
0	2062
0	842
1	841
0	888
0	1150
886	2021
113	1
532	6
0	430
11	430
541	2111
0	2106
1	0
154	1
122	1079
0	1079
0	193
4	193
310	3
112	3
6	0
57	1078
0	1288
24	1289
0	3
0	3
57	297
0	295
294	4
237	4
9	287
0	287
3	287
0	1260
0	1278
0	1256
29	1239
0	1274
1	1213
5	489
7	506
144	488
11	509
6	0
153	1
0	0
0	0
4	0
5	13
1	13
0	0
0	0
37	996
48	996
2	0
3	0
0	0
0	0
3	0
0	0
0	26
0	26
27	1911
0	1721
31	1802
0	1911
45	0
9	252
0	252
0	1
69	0
246	2
86	971
2047	989
0	110
0	110
1	0
0	317
104	317
0	0
210	1
0	0
336	3
2	842
0	1286
1	1227
0	1326
39	182
98	183
1	300
2	295
0	287
0	297
88	1312
29	1312
2	30
0	30
1436	21
0	0
0	1
0	1
7	0
0	248
0	507
0	523
1	642
15	644
3	643
0	2
0	2
0	0
0	0
117	327
0	326
0	39
1	50
0	50
5	0
13	0
85	0
91	1
1	0
8	1415
0	1416
0	1404
882	1421
0	260
0	201
0	251
17	257
0	0
0	18
0	47
0	48
0	5
0	7
0	5
0	7
3	0
157	0
1	29
0	27
0	29
0	17
0	17
0	17
0	17
1	785
1	908
5	907
0	887
0	888
0	852
7	928
110	3
67	10800
0	10747
107	10711
0	10482
71	13382
9	13696
3	317
3	317
52	2
1	280
63	280
629	3
0	0
251	375
0	1919
1	1989
8	1884
0	2022
9	1179
0	2
0	2
369	2
0	0
178	1
0	0
106	4
116	0
12	0
98	1
5	61
0	61
0	61
39	1
2	751
22	751
321	66
1	1527
22	1483
1	1210
4	0
0	1373
0	1250
0	1349
6	1345
6	1351
0	1333
9	1329
148	1
184	3
0	206
0	194
2	213
7	211
0	200
15	217
76	0
632	5
188	0
2	0
5	75
0	75
0	0
0	0
0	518
0	606
0	570
0	482
0	21
3	21
135	1
1	33
1	33
1	0
59	2
248	1749
163	1751
0	0
0	196
17	196
0	0
160	2
0	1233
40	1275
9	1271
5	1233
1	1236
2	1233
4	1248
0	1237
0	1243
52	0
0	326
4	290
5	290
49	0
0	32
4	32
0	29
3	0
0	0
0	0
88	133
0	132
1150	21
2	12
1	12
3	2236
0	2242
0	2258
0	2272
0	2285
0	2272
0	2286
0	2256
0	2269
306	4
2	0
41	0
56	0
2	0
25	1367
0	1366
0	1340
0	0
69	1
31	204
0	839
30	826
1	773
0	839
6	825
77	825
505	6
1664	617
0	601
5	1
0	0
1589	20
0	214
0	214
34	471
0	471
6	0
0	0
0	588
13	588
114	1
390	11493
0	11490
0	16
0	16
174	6
0	0
0	139
0	139
330	3
0	475
1	475
12	475
0	2
4	2
278	1
0	0
9	121
3	121
276	1
4	474
123	527
0	516
2	526
0	516
0	0
0	0
6	0
9	0
1	1664
3	1651
2	1663
1	0
7	0
0	1963
38	346
0	315
0	329
0	315
0	316
2	345
0	316
0	316
0	316
0	0
1	1
0	244
0	1621
0	1676
0	1669
0	1681
0	228
0	228
5	1678
21	292
0	254
0	1695
34	163
0	1660
46	1688
0	1653
1	27
2	27
0	0
0	0
188	1
28	0
7	0
0	0
0	0
0	0
0	0
3	1406
0	1337
0	1339
0	1249
0	1291
3534	1504
0	1510
0	1244
2	1465
274	4
8	0
1	0
2	58
16	58
0	61
0	0
142	163
0	153
0	162
0	0
0	0
0	0
0	0
1	0
103	1233
4	2283
5	657
10	2187
0	526
0	575
219	3
0	3
18	75
0	75
0	753
6	753
0	1176
19	1103
0	0
0	12
0	12
0	10
0	0
4	0
0	678
2	674
0	627
0	678
0	723
0	672
0	627
0	41
530	4
5	0
0	10
161	3
1	0
0	0
0	0
1	0
0	0
11	260
0	176
0	260
0	260
1	435
3	435
2	433
87	1491
4	1444
0	1491
0	0
1	271
0	271
0	887
10	856
0	834
19	2789
6	2789
71	2789
2	0
8	32
0	0
0	1322
4	1215
6	1211
274	1306
3	1313
0	870
0	152
0	151
1	150
9	229
1	150
2	150
0	152
0	151
1	203
0	152
0	152
0	150
0	15
0	15
35	296
186	296
0	281
13	281
0	281
2	0
0	0
0	12
0	13
0	12
0	13
0	268
2	269
4	269
1	268
0	0
1	3
0	3
0	0
394	5
247	4
4	21
0	1863
1	1867
11	0
0	0
0	0
316	3
34	9
0	9
1160	349
0	334
0	0
0	0
0	1
0	0
0	0
15	418
0	452
0	450
0	430
0	472
2	0
84	218
0	218
0	0
0	12
0	12
5	11
0	432
0	434
994	5
136	0
0	0
0	0
0	37
0	37
0	18
21	0
541	6
1	3203
1388	3214
18	137
0	137
0	137
293	2
7	435
0	435
1	490
17	1030
0	1014
0	0
1	186
20	187
72	0
0	996
201	998
477	7
1621	14
45	87
5	86
0	0
0	0
34	186
0	3
0	3
1	0
379	996
0	711
1	984
43	720
13	0
0	0
2	8
3	1372
17	6462
1	1387
33	6513
0	1
0	1
0	1
0	1
15	2057
0	2142
9	2079
0	2
0	2
0	2
117	0
52	821
0	821
0	0
119	3
5	0
19	408
0	408
6	392
151	5241
0	1059
0	5239
25	2633
0	0
0	0
0	239
11	246
2	224
0	217
1	0
0	0
0	0
0	3
0	3
0	6
0	0
0	0
0	0
0	58
0	58
0	0
78	642
1	642
0	44
0	44
2696	2799
0	2778
57	0
0	189
0	177
0	189
109	2
253	1
6	55
2	55
3	1311
22	1311
298	2
0	0
41	1
184	2
0	2015
59	2050
11	2015
3	1964
1	2048
21	1964
13	470
1	460
29	470
18	460
3	7
0	7
14	143
22	144
0	2
0	2
5	96
5	96
0	59
0	79
1	67
0	77
0	46
1	46
0	398
0	397
2	288
0	287
0	267
7	397
54	288
0	740
0	732
0	1589
0	728
0	1493
4	1547
0	748
0	760
0	1470
0	733
0	1595
0	14
0	14
0	4827
0	4827
42	1
3	3
0	0
0	0
12	294
27	294
34	668
0	605
1	668
1	0
0	1
0	451
27	451
4	58
0	58
2	180
0	210
165	214
0	26
1	26
0	26
41	185
0	185
564	6
3	698
0	705
0	197
0	709
0	698
0	227
0	672
0	1
0	1
0	0
0	0
0	0
4	696
750	775
0	767
201	1
1	5246
0	5578
495	5515
0	0
17	0
0	174
0	235
0	269
0	235
149	227
2	269
1	3989
0	3994
0	3774
0	4068
18	553
0	2092
16	2092
1	3931
0	1940
0	415
0	394
0	415
0	394
1572	929
1466	1017
4	0
0	3069
140	3069
0	38
1	26
0	38
1	26
0	0
2	0
12	592
98	580
0	631
0	0
0	0
18	724
1	708
0	709
3	721
1	0
0	206
0	213
3	212
0	216
0	215
0	201
0	206
0	204
0	214
0	205
0	211
57	244
0	244
1	137
2	137
1	991
79	1159
19	1035
1	1027
19	1018
39	1357
0	998
479	1071
0	1139
0	1032
0	1
0	1
55	0
1233	8
12	0
0	203
1	203
1	0
0	5
0	5
1	1
0	1
16	110
0	110
0	0
0	0
0	49
15	49
0	0
0	918
38	918
0	0
0	0
2	543
4	543
1	12
5	12
238	2
0	0
0	0
0	0
0	340
0	340
0	334
0	0
56	562
75	560
0	929
0	951
0	935
0	940
0	453
0	300
0	1341
0	1222
0	465
0	481
0	1285
0	1278
2	1296
0	641
0	488
0	472
106	0
469	441
0	305
0	439
4	0
0	4241
0	4241
0	204
18	204
0	70
1	70
0	70
16	70
0	70
1667	24
0	365
0	354
0	365
0	365
1	354
0	2
0	2
128	0
201	2
76	2
846	8
1	235
6	235
291	240
0	0
0	0
0	0
1	0
1043	824
3	816
2	778
0	0
0	0
0	0
0	0
0	479
585	1933
1	1779
0	459
0	2004
0	0
0	0
44	50
2	48
0	50
483	1346
1	1188
0	1343
0	1189
0	0
0	0
302	2
1	672
0	599
3	3458
8	1710
0	723
0	602
0	1626
1	744
17	3648
0	569
0	674
1	0
31	1571
167	1572
389	5
1	0
558	167
1	68
15	710
10	861
1010	868
0	887
7	861
140	668
54	668
383	9
30	114
0	114
0	42
0	44
0	44
0	44
72	1
2	0
2	0
0	0
0	0
45	367
5	366
3	294
588	6
0	188
7	188
0	0
1	237
0	237
0	32
2	32
1	0
0	851
6	943
3	904
0	890
28	0
16	0
933	7
58	0
1	0
171	3018
0	1005
2	949
4	3029
3	1013
0	1019
0	3029
0	3034
273	965
0	957
0	968
0	83
13	84
0	0
0	0
0	0
0	64
1	64
143	3
1514	18
1	0
3	0
1	0
0	125
0	125
0	124
0	0
4	40
0	40
89	0
0	3
0	3
0	3
0	32
0	1
1	0
0	0
121	0
0	1005
0	911
1271	1062
0	200
0	276
0	911
0	175
0	175
6	175
192	4
0	0
6	173
0	172
0	0
1757	19
48	0
2	0
0	1141
0	905
0	926
0	1845
0	1607
0	1844
89	802
0	1119
0	1777
0	1608
0	1581
0	1818
0	0
0	0
47	127
0	126
0	1
0	0
1449	16
257	1
249	1
218	4
0	773
11	773
4	1171
1	1197
0	1198
1	1151
0	574
0	828
1	823
1257	804
5	823
0	0
0	0
0	0
497	816
0	810
0	163
22	163
120	2
2	0
34	198
0	198
3	0
0	0
12	0
2133	21
0	1
0	1
0	1
0	1
0	1
0	187
12	187
4	91
2	91
7	20
0	20
4	31
0	31
165	1
0	0
47	0
1	2
0	2
2	0
0	0
34	182
0	167
12	182
1	45
2	48
0	45
0	48
2	45
0	0
0	0
0	1138
13	1179
0	1177
0	0
0	0
0	0
0	0
0	602
0	602
296	5
146	1028
59	1057
0	7
0	7
33	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	42
8	43
0	0
0	0
0	0
0	7723
239	7726
0	3
153	4
46	1
0	22
0	16
0	18
0	24
2	18
0	1
0	1
0	1
0	1
0	1
12	1
84	1
0	0
0	0
6	806
0	872
2	806
1	870
0	3717
3	2489
2	870
1	3645
0	0
0	361
0	348
0	363
31	346
0	346
32	335
0	0
40	1
137	1
79	1511
0	1389
0	1505
12	1646
128	1510
147	1512
14	1618
7	1675
11	1738
13	1776
0	1505
4	1823
73	1512
96	1515
12	1737
19	1994
52	1561
0	141
5	1899
9	1831
0	224
12	1555
158	1558
121	1512
5	1562
0	1564
0	20
29	1571
511	7
78	323
0	0
1510	26
0	53
0	73
0	73
0	47
0	63
24	63
779	9
20	163
0	163
9	0
0	0
0	0
0	3
440	7
412	3
0	0
0	0
6	27
1	26
0	28
0	7
2	7
0	0
0	0
0	0
0	0
0	0
0	0
0	77
9	77
466	7470
11	7467
1	355
2	356
2	355
3	355
1	72
14	72
0	1370
134	642
0	1362
0	1411
0	3515
7	809
2	812
10	3541
8	835
1	3518
0	238
0	238
0	196
0	346
17	230
46	323
702	7
0	69
0	69
25	95
0	94
0	0
48	0
2	0
0	0
3	0
3	827
0	779
8	788
0	774
20	799
0	779
44	822
67	777
0	783
33	1
0	36
0	36
0	36
4	611
13	586
0	570
3	196
0	196
168	1
154	2
0	1
0	1
0	23
0	143
0	231
105	232
1	0
0	0
0	2838
3	2195
0	2798
116	1759
25	0
0	0
0	0
107	1
0	183
7	183
2	1
141	1458
0	1123
8	1456
5	1456
0	48
1	48
38	0
0	0
1898	24
0	0
414	13
1	8
0	13
14	1119
3	1276
19	1215
0	0
1	0
30	1980
0	2231
22	2181
213	2225
119	0
8	1303
15	1326
803	1339
1	206
0	206
0	2879
0	1947
31	2858
0	93
9	93
3	168
23	168
0	2688
50	2473
5836	2750
3	253
0	253
0	2
0	2
0	686
0	676
0	1389
3	676
0	1370
0	690
4	1128
0	1367
0	687
0	687
1	657
0	1419
0	1396
3	674
0	688
0	1377
0	0
0	0
0	0
35	433
13	433
17	304
0	276
2	276
2	304
9	276
0	0
0	46
0	74
0	70
0	24
0	45
0	76
0	72
0	78
0	64
0	58
0	46
0	74
205	3
0	0
10	242
4	298
0	298
0	0
25	1176
141	1032
0	1176
3	1150
8	0
0	95
2	95
3	1
0	358
410	472
6	487
0	487
19	27
0	27
8	0
991	12
0	709
0	317
0	317
0	665
0	662
0	329
0	688
1	121
0	365
0	2214
1851	2231
69	1883
0	2
0	2
68	1764
35	947
0	1764
35	942
464	3
5	0
0	0
24	3031
0	3031
391	6
4	0
0	4659
1	4747
0	4852
0	4764
45	4735
0	4660
0	4972
0	4746
0	4779
0	4747
0	4763
0	4794
0	4714
297	4778
0	4745
0	4955
0	4793
115	4717
0	4660
0	3801
0	4747
0	4780
0	281
6	325
0	325
18	0
0	424
0	863
0	399
3	880
0	897
15	458
0	0
20	735
0	735
0	6
1	6
1	6
0	6
0	0
0	0
0	63
7	63
1	65
0	65
264	2
0	0
687	6090
20	6087
20	0
2	0
0	0
36	0
104	336
1	336
74	3
7	1719
104	1712
0	1718
4	1718
1	1711
0	0
34	0
0	10
191	1
20	502
11	501
0	25
0	26
0	28
0	26
0	28
0	24
0	23
0	28
89	2
0	233
300	235
475	413
0	406
9	288
10	265
0	288
0	847
8	859
11	847
24	76
1	76
0	38
0	11
0	41
0	41
0	36
4	37
1	16
543	29
1	3110
14	3110
161	13770
16	9129
3	9311
0	12669
0	13151
0	9731
50	1707
38	1758
1	1767
84	350
0	318
0	279
0	0
9	421
348	424
8	0
194	271
0	266
2	1
0	725
0	701
1	715
0	1007
0	1013
0	715
0	715
0	716
169	1
6	226
0	226
0	0
0	0
76	2
2	94
0	94
150	3
18	272
0	271
1	0
0	248
1	244
0	225
2001	271
0	174
0	258
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	571
7	620
9	571
6	545
10	555
0	0
0	0
10	0
619	7
4	0
10	172
0	172
39	0
0	0
0	1621
420	1622
3456	1663
95	2
0	0
65	0
0	752
1	762
8	762
1113	16
0	0
1134	7
12	181
2	124
2	180
1	175
11	178
0	779
5	779
58	774
0	0
0	0
0	0
0	256
0	256
336	3
0	0
232	2
0	1
0	1
0	1
33	2004
132	2005
296	3
151	5
0	0
0	749
202	750
0	875
0	1440
739	1445
11	1
7	1124
114	1124
2	0
7	595
70	595
61	1
0	3596
0	3109
55	3134
0	3284
37	3508
0	3421
1	0
147	1
283	1
0	95
1	103
0	103
4	111
52	1590
0	1590
0	385
0	355
0	385
13	0
26	1
0	20
1	20
0	705
0	701
28	716
0	713
381	2
13	588
16	587
0	566
0	0
27	0
232	2
2521	33
3	0
0	126
0	0
1563	22
0	0
0	0
0	0
0	0
119	926
0	926
0	4
45	780
22	1108
0	795
0	513
0	768
0	869
190	2
72	1
2	789
433	812
781	2
0	575
223	578
0	541
7	0
1	4
2	4
9	456
0	456
0	424
133	3
451	644
0	640
152	2
2	37
0	37
101	3
0	1
0	1
0	1
1	0
4	58
0	58
1	84
0	84
0	83
0	203
55	204
3	210
0	245
0	244
215	1
4	37
21	43
0	43
92	5513
17	5528
1	5528
55	787
5	787
6	785
0	748
0	0
1	0
6	38
0	38
0	38
8	325
0	325
0	1
0	1
0	0
0	193
1	193
2	4066
0	4066
0	4066
0	11
0	10
0	11
0	0
0	0
234	5
0	0
0	169
9	169
0	64
31	64
1	0
926	6
10	244
0	244
27	2
0	712
0	752
0	753
0	832
41	833
0	9
0	9
0	0
78	1
0	0
0	306
153	370
11	369
0	1135
7	1135
4	503
0	21
0	22
0	22
0	3
0	3
2	0
0	158
0	187
19	177
0	170
0	158
0	187
0	0
55	1
0	14
0	14
5	0
0	123
0	123
13	95
445	3
1	0
1	0
1	340
0	231
1	223
0	174
1	340
0	166
2	316
0	0
159	1
36	0
76	305
156	0
0	0
0	399
12	399
2	363
202	2
2578	18
0	0
0	0
2295	20
881	10
46	360
0	347
0	252
7	237
7	340
0	339
0	297
724	2361
0	2361
7	28
0	28
0	28
105	0
98	2
127	518
127	520
0	3769
0	2744
25	310
0	6295
0	1399
108	1439
1	3728
0	7204
0	1325
0	1406
3	260
0	1378
0	3720
0	0
10	215
0	194
4	195
3	216
0	198
18	383
13	776
17	683
0	0
0	986
0	910
8	911
0	910
6	1040
9	784
0	856
0	910
0	787
97	790
0	0
0	0
211	2
13	358
1	170
0	352
0	242
0	240
0	558
0	265
22	551
0	266
0	438
0	8
2	8
0	1
0	8
262	2
1	4
0	4
1	31
0	31
295	4
0	0
116	1
32	164
18	0
0	68
2	68
5	101
0	101
2	14
0	14
104	1
195	3
62	1
0	5299
0	5273
64	4821
68	5234
0	11597
25	5020
0	5247
0	5264
0	5254
1	5258
327	11620
0	5258
0	5288
0	10931
0	5269
0	1436
0	2265
0	2394
0	1202
0	1351
0	1166
1	1160
1	2505
1	1228
2	1086
0	2229
0	1313
0	1189
0	1086
0	0
0	0
0	561
1036	568
225	4
0	950
97	82
0	950
0	841
0	82
62	143
24	143
1	0
12	166
1	166
0	0
1002	14
481	5
0	0
0	205
119	496
2	0
0	26
1	26
0	0
0	0
0	368
52	368
17	387
5	388
0	0
0	0
43	645
0	599
0	678
0	625
29	389
1	644
0	546
4	0
0	0
0	17
5	17
0	0
3	66
0	52
4	65
6	155
0	155
21	0
0	0
0	0
0	0
280	5
14	0
339	4
37	0
0	1409
798	1412
6	124
28	124
0	183
2	183
0	183
280	6
84	268
647	274
0	5110
210	4807
0	5578
0	5015
0	5045
4	5171
47	5446
0	5175
0	5499
0	4934
308	3
0	27
0	27
23	65
8	65
0	0
0	0
0	294
1727	309
0	0
0	0
0	238
25	238
0	52
0	23
0	261
4	261
0	23
0	23
0	23
0	232
0	261
0	23
0	0
2	0
0	0
0	0
3	0
0	0
0	0
22	455
3	455
0	5641
1	5641
0	797
0	830
0	777
0	756
0	776
0	797
0	809
0	756
0	721
0	0
0	1434
0	1432
5	1434
1	0
5	0
0	0
0	0
5	0
0	0
0	0
65	1
0	0
0	0
0	0
80	1
0	2
0	3
0	3
154	3
35	2301
16	2300
12	2301
68	0
0	0
83	1
539	4
238	3
0	4
0	4
1	4
27	1073
0	1032
0	1078
0	1073
0	1026
2	0
0	6
0	6
27	3742
135	3743
0	534
0	549
1	552
5	0
0	0
0	0
142	0
0	0
0	0
0	0
0	0
13	828
18	828
0	158
8	158
0	855
0	824
83	855
9	831
0	0
2	0
0	0
50	647
6	704
20	704
0	16
0	16
0	13
0	13
22	615
2	823
0	823
175	0
1	209
0	817
289	820
65	816
62	1323
0	803
13	763
4	1031
0	1224
1	0
93	0
0	0
0	0
398	7
0	0
23	0
0	0
0	0
0	0
0	0
0	0
187	3
1	50
0	49
0	50
25	68
27	68
0	1259
0	1242
0	1240
0	1324
0	1225
0	1242
0	1243
0	1257
0	1341
0	1066
49	1324
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
0	0
0	225
0	218
0	225
63	225
0	0
2	0
0	635
71	635
0	592
0	740
2	98
0	785
6	759
0	148
0	842
0	797
0	237
1	98
8	237
0	56
3	124
0	250
2	231
0	127
0	292
0	160
0	124
0	124
0	124
0	6992
13	6992
0	292
8	2527
0	289
0	233
0	124
0	291
4	6990
3	7019
7	293
0	291
23	2925
213	2925
279	3
0	70
11	69
0	70
2	69
3	263
0	102
1	265
60	266
0	113
0	113
6	0
98	1
314	458
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	8
0	8
0	8
0	418
201	353
0	418
3	418
18	450
1	0
0	0
384	302
0	298
1	0
0	0
80	0
0	0
0	0
22	5141
52	4794
530	5163
2	0
67	0
3	293
0	308
0	293
0	0
0	0
0	0
2	0
167	239
0	236
0	0
2	0
0	2709
0	2717
0	2954
0	2938
0	2725
0	2701
199	2
0	1
0	0
0	231
94	232
71	0
8	0
0	236
0	577
0	644
0	147
668	615
0	292
150	2249
37	2233
0	2263
10	245
252	248
3	0
0	244
3	244
19	0
7	0
0	0
0	0
0	108
1	129
0	113
0	45
0	31
1	120
0	43
0	286
0	176
0	143
496	297
0	291
0	0
0	0
0	0
0	0
0	0
0	0
21	478
111	487
0	487
0	3
0	3
0	131
3	131
70	0
4	437
0	437
13	482
0	481
0	286
0	286
1	287
0	16
10	16
22	0
48	1106
63	1107
478	1110
0	1108
0	1
0	1
106	1
41	0
20	0
30	1237
3	1237
0	0
0	0
0	375
0	346
0	398
0	427
0	400
0	348
135	2
15	1
6	981
0	981
51	5301
0	5301
40	5197
50	1
0	319
0	318
1	317
1	320
1	318
91	4423
3651	4451
0	811
5	813
17	795
0	783
0	973
0	1163
0	0
5	376
0	376
0	0
0	0
1266	364
0	353
0	0
6	418
8	418
64	0
2	25
0	20
1	27
0	3632
0	2294
0	3660
0	4782
0	4754
0	1
0	2
1	2
0	0
519	622
0	514
0	562
0	0
1391	18
0	158
0	158
0	17
0	17
0	17
31	280
24	280
108	0
3534	23
65	1
884	6
0	153
4	155
0	154
0	153
1	156
169	1
0	127
246	322
1	255
16	30
0	529
46	529
406	8
29	1
0	2227
0	2032
3	2042
11	2178
0	1986
8	570
11	540
0	0
0	0
0	7
0	7
0	7
3	271
0	271
2	0
81	1
2	0
1	0
7	1
0	0
0	9492
3	9212
6	9577
0	9331
20	9504
0	9050
0	9387
16	234
6	237
0	237
0	5428
163	6195
2	6340
0	6328
0	3801
0	2
0	2
2	92
0	92
1	138
3	131
54	139
0	138
7	246
0	62
0	243
0	50
129	1
140	3
0	2291
5	2190
201	2294
0	1307
0	2220
0	2254
67	2294
177	1969
64	1909
50	6334
392	6329
0	0
0	681
38	681
0	681
0	1
0	1
0	1
0	1
0	1
8	0
4	58
0	58
129	2
0	151
0	151
3430	29
21	0
0	0
10	0
1	0
3	0
291	2
0	0
89	371
4	370
37	537
0	536
0	162
56	163
0	0
236	4
15	149
0	149
0	15
1	15
0	7
0	7
2	7
2187	31
0	721
1	724
0	842
191	871
0	826
35	0
0	142
0	142
82	1
67	476
61	476
119	0
68	4576
1	4576
195	4487
0	4596
0	4575
38	4576
144	0
0	99
0	115
79	116
12	863
34	862
8	0
318	2
0	0
1	0
470	4
130	2
57	0
0	1768
24	1768
0	1771
67	1771
0	166
246	170
0	166
607	6
0	0
0	219
6	219
394	8
53	1
38	0
0	0
0	0
0	6
0	6
0	0
0	0
0	159
0	159
0	159
13	0
144	2
0	121
0	149
0	159
728	8
31	913
1	913
0	0
36	1030
3944	1062
0	306
6	304
0	191
0	0
0	0
510	6
2	242
2	202
0	242
54	242
0	568
251	492
8	542
2	554
47	542
0	8
1	9
0	9
0	9
0	0
0	0
9	791
0	1297
0	1324
0	1320
0	874
0	824
2	792
168	5446
151	5468
0	5467
0	119
15	119
0	0
6	760
2	761
0	760
0	794
1	791
0	760
0	761
0	809
0	0
179	2
658	7
53	93
1	93
56	0
0	0
0	0
0	0
0	0
0	0
25	1166
33	1632
0	1631
3	818
49	819
9	788
3	1937
0	1937
52	0
138	1
7	0
0	0
0	0
358	4
695	1
1	0
0	0
0	0
0	0
0	652
0	652
127	1
1	669
282	1000
15	1008
211	1
0	0
57	465
0	465
285	6
1	0
0	35
0	0
0	35
0	0
9	107
32	108
0	108
3	128
0	128
0	519
2	750
0	757
0	795
13	278
0	779
0	727
1	296
0	791
0	755
4	348
0	504
0	689
4	721
1068	998
143	1001
140	742
0	1001
0	731
318	0
0	47
0	47
0	0
66	2
5	79
0	86
27	87
0	90
0	2
0	2
166	1
0	221
14	221
0	29
2	29
2	0
6	1576
0	1657
4	1617
29	1638
1	1345
0	0
0	2
1	2
0	0
74	366
2	1336
14	1400
0	1355
16	1
2	0
0	0
0	0
0	0
0	0
0	0
1648	25
0	0
16	0
552	3
1	0
0	0
0	0
