UniqueCount	AmbigCount
410	2
127	3
1	0
3	0
0	0
0	0
297	1
157	1
15	707
15	707
0	0
0	728
0	730
5	729
0	625
28	1
82	0
0	340
0	344
0	314
0	370
1	0
1	0
0	0
2	106
0	106
0	76
111	0
0	0
186	0
0	0
0	248
0	248
10	209
0	210
178	4
0	0
0	0
0	0
21	0
208	0
0	512
10	428
0	341
198	0
36	2908
960	4588
20	3804
0	4605
26	0
1	814
23	838
11	815
8	837
1318	840
12	837
0	837
454	5
0	1
1	1
23	0
116	393
4	367
13	362
1	0
0	85
1	86
3631	1069
0	971
0	982
0	1055
74	2
60	0
0	0
0	0
2	0
0	0
1	0
990	5
0	0
16	186
1	186
0	0
48	0
236	1171
25	1169
0	4
0	4
2810	18
54	1
1072	19
0	8
0	8
0	4
0	4
0	16
0	16
183	3
176	1
0	2932
65	4282
0	2945
0	2996
0	1394
10	2840
8	4600
0	2866
5	1403
850	11
0	0
0	519
1034	674
40	708
11	0
384	1
149	170
39	0
0	254
0	254
6	297
32	297
0	297
340	303
1	55
16	55
0	2545
1	948
0	846
0	1006
5	941
0	2705
2	3221
0	3336
0	3313
0	3241
0	3218
625	8
0	0
0	330
1	330
1	810
84	922
0	922
0	2838
144	2781
514	6
13	1
5	3574
0	1331
9	3574
0	3587
0	1326
0	3600
0	2898
7	3595
0	5
0	16
0	18
0	18
0	0
0	43
0	44
0	0
0	0
0	231
8	252
6	238
1	231
0	252
536	9
18	1
0	89
0	90
0	96
0	94
0	100
0	3
2	199
0	3
1109	15
19	130
0	130
898	584
0	577
157	4
450	2
0	0
3	0
0	2
0	2
0	1
1	0
0	0
0	0
0	0
0	0
22	347
0	347
3	767
4	522
0	767
0	522
42	83
0	83
0	1
0	1
0	201
2	201
1	201
8	0
0	0
2	126
1	126
11	0
114	1
21	69
0	69
6	67
0	1759
5	1485
0	1759
14	151
1	151
29	149
57	0
0	19
3	19
2	0
30	2
68	239
3	239
0	0
0	0
0	3
0	3
0	3
0	0
0	370
0	203
0	364
1	370
0	201
2	202
3	0
6	128
7	128
2	109
375	1
0	9
1	8
0	9
0	0
0	0
6	0
3	0
0	0
0	0
1	46
0	46
0	45
0	45
5	0
203	0
4	45
0	45
0	0
161	3
0	2
200	3
23	331
0	331
294	3
1759	16
0	2
0	94
0	94
5	93
0	0
0	0
126	3
35	53
0	52
3	0
1	0
0	1982
0	2096
0	2391
0	2258
86	2127
0	2087
0	0
0	0
8	4
5	0
144	3
0	0
0	0
0	0
0	13
1	13
0	15
0	15
120	1
1	3
2	3
1	3
0	3
0	899
87	890
303	912
4	489
1	489
7	2810
0	3236
0	5564
1	2727
517	5552
0	2878
0	306
0	973
0	417
0	417
0	433
0	572
422	962
88	0
502	6
0	411
9	411
549	2658
0	2653
8	1
167	1
111	1071
0	1069
0	148
4	148
283	4
93	0
5	0
58	1288
0	1518
32	1519
0	14
0	14
51	267
0	266
366	6
256	3
1	268
9	268
0	268
0	1435
0	1460
0	1432
23	1406
0	1457
2	1370
1	464
12	482
124	464
12	483
4	0
149	1
0	0
0	0
3	0
4	18
5	18
0	0
0	0
31	753
53	753
3	0
12	0
0	0
0	0
0	0
0	0
0	39
0	39
14	1933
1	1764
33	1836
0	1933
86	1
11	250
0	250
0	1
61	1
260	2
86	941
1836	962
1	112
0	112
2	0
0	313
79	314
0	0
267	4
0	0
355	6
2	616
1	906
1	864
0	948
19	178
87	178
0	746
8	738
0	717
0	736
56	889
17	888
17	84
0	84
1529	17
0	0
0	0
0	0
390	2
0	261
0	500
0	518
0	605
11	605
0	605
0	2
0	2
0	0
0	0
85	224
0	224
0	21
5	24
0	24
0	1
9	0
119	3
75	2
0	0
11	1635
0	1644
2	1627
823	1648
0	256
0	178
0	250
19	253
1	0
0	14
0	25
0	25
0	17
0	16
0	15
0	18
10	0
159	1
6	29
0	29
0	29
0	6
0	6
0	6
2	6
1	1000
1	1163
8	1153
0	1093
0	1095
1	1053
6	1176
67	1
86	9772
0	9754
87	9710
0	9511
70	11822
5	12126
5	405
2	405
57	1
0	207
56	207
611	10
0	0
234	378
0	1855
0	1929
10	1824
0	1960
6	787
0	0
0	0
452	3
0	0
138	1
0	0
99	3
76	2
3	0
101	0
9	94
0	94
0	94
31	0
2	847
33	847
388	164
0	3223
59	3154
0	2482
3	0
0	1384
1	1244
0	1361
2	1350
2	1361
0	1347
18	1332
163	1
138	2
0	201
0	190
1	204
5	216
0	196
10	221
85	0
489	6
199	0
0	0
8	81
0	81
0	0
0	0
0	855
0	993
0	1019
0	881
0	16
1	16
105	2
4	82
0	82
1	0
50	0
311	2202
193	2200
0	0
0	182
14	182
0	0
126	2
0	912
35	936
2	934
4	911
1	914
3	911
4	921
0	913
1	920
40	0
2	441
4	403
7	403
53	2
0	40
2	40
0	37
4	0
0	0
1	0
92	169
0	167
1844	29
4	4
0	4
3	1705
0	1714
0	1731
0	1721
0	1739
0	1747
0	1737
0	1704
0	1722
303	2
2	0
37	0
40	0
0	0
19	1340
0	1340
0	1312
3	0
60	2
43	161
0	786
31	774
2	706
1	786
4	773
54	773
460	1
1745	722
0	705
9	0
0	0
1854	24
0	154
0	154
22	627
0	627
6	0
0	0
0	549
10	550
152	7
280	9252
0	9251
0	23
0	23
182	0
0	0
0	129
0	129
618	9
0	478
1	478
12	479
0	3
0	3
47	0
0	0
8	164
9	164
296	1
6	512
120	566
1	555
5	564
2	555
0	0
0	0
2	0
15	1
3	1640
5	1627
6	1639
0	0
0	0
0	1802
38	238
0	223
0	227
0	223
0	223
2	238
0	223
1	223
0	223
0	0
2	0
2	258
0	1589
0	1656
0	1626
0	1649
0	248
0	254
6	1648
15	299
2	262
0	1657
26	180
0	1634
51	1649
0	1617
2	18
2	18
0	0
1	0
288	1
44	1
2	0
0	0
0	0
0	0
2	0
0	1189
1	1178
0	1165
2	1087
0	1125
2966	1275
0	1280
0	1078
5	1246
478	3
3	0
0	0
2	39
10	40
0	42
0	0
163	140
0	133
0	140
1	0
1	0
1	0
0	0
0	0
116	1157
2	2168
5	612
15	2097
0	481
0	539
68	0
0	0
7	72
0	72
0	611
8	611
0	927
10	867
0	0
0	19
0	21
0	18
0	0
2	0
0	1213
2	1201
0	1121
0	1212
0	1274
0	1183
0	1122
0	31
512	8
9	0
0	9
156	0
0	0
0	0
0	0
4	1
0	0
12	256
0	173
0	255
1	255
5	433
3	433
0	430
89	1499
1	1456
0	1498
0	0
1	292
0	292
0	886
16	859
0	830
19	2753
2	2753
73	2753
2	0
2	24
0	0
0	1270
11	1193
7	1185
214	1261
1	1257
1	829
1	160
0	161
2	161
9	233
2	161
10	161
0	161
0	162
1	211
0	159
0	159
1	161
0	22
0	22
31	218
128	219
0	215
1	215
0	215
0	0
0	0
0	13
0	13
0	13
0	13
0	249
2	249
6	249
0	249
0	0
0	1
0	1
0	0
414	4
229	4
5	19
0	1874
1	1875
27	0
0	1
0	1
311	2
48	24
0	24
722	309
0	302
0	0
0	0
0	0
0	0
0	0
12	373
0	407
0	409
0	391
0	428
0	0
38	144
0	143
0	0
0	6
2	6
1	5
2	240
0	241
924	6
518	8
0	0
0	0
0	52
0	51
0	33
22	0
425	3
0	2465
1012	2476
26	315
0	315
1	315
161	2
8	405
1	405
0	369
13	771
0	764
0	0
0	203
14	203
86	1
0	1242
220	1243
407	7
1497	23
31	98
3	98
0	0
0	0
21	202
0	1
0	1
0	0
275	974
0	729
0	960
40	741
19	0
0	0
0	1
2	1660
10	7109
3	1694
18	7166
0	0
0	0
0	0
0	0
18	2199
0	2287
9	2213
0	4
0	4
0	4
116	1
56	853
1	853
0	0
149	3
9	0
9	112
0	112
0	106
107	5028
0	1141
0	5026
27	2711
0	0
0	0
0	325
6	332
0	292
0	285
4	0
0	0
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	48
1	48
1	0
80	678
0	676
0	75
0	75
2400	2899
0	2864
76	1
0	186
0	167
0	186
86	3
259	1
4	25
1	25
14	1210
11	1210
209	1
0	0
111	2
160	2
0	1421
66	1470
3	1421
1	1386
9	1469
9	1387
21	482
2	475
34	484
20	475
4	12
2	12
9	139
5	140
0	2
0	2
1	113
2	113
0	66
0	81
0	70
0	81
0	112
3	112
0	417
0	417
0	298
0	295
0	275
12	416
40	297
0	763
0	756
0	1669
0	751
0	1586
6	1642
0	783
0	795
0	1562
0	766
0	1679
0	17
0	17
0	5528
7	5528
77	0
3	0
0	1
0	1
30	396
26	397
18	553
0	496
0	552
1	0
0	0
0	360
15	360
2	40
0	40
4	156
0	182
166	187
2	24
1	24
0	24
38	150
0	149
487	7
1	651
0	658
0	220
0	668
0	646
0	241
0	635
0	0
1	0
0	6
0	6
0	6
1	722
683	813
0	808
176	0
5	4878
0	5120
438	5056
0	0
26	0
0	202
0	246
0	274
2	246
142	235
2	274
1	4227
0	4226
0	4005
0	4313
18	618
4	2291
22	2306
1	4156
0	2144
0	335
0	324
0	335
0	324
1313	939
1366	1016
2	0
0	3077
148	3078
0	38
0	23
0	38
2	23
2	0
1	0
14	515
82	504
0	547
4	13
0	13
22	746
0	745
1	741
4	750
1	0
0	196
1	200
3	200
0	204
1	202
0	179
0	196
0	194
0	202
0	196
0	199
46	234
0	234
2	95
1	95
4	1015
64	1142
22	1063
9	1070
18	1052
46	1301
0	1029
470	1067
0	1181
0	1079
0	2
0	2
81	1
954	5
10	0
0	260
4	260
2	0
0	5
0	5
0	1
0	1
15	127
0	127
0	0
0	0
0	38
20	38
1	0
0	633
20	633
0	0
0	0
2	664
5	664
1	16
5	16
275	7
0	0
0	0
0	0
0	361
0	361
0	356
0	0
44	368
44	368
0	1036
0	1066
0	1045
0	1055
0	520
0	333
0	1344
0	1202
0	555
0	571
0	1263
0	1283
0	1270
0	763
0	576
0	560
246	4
365	477
0	325
0	474
2	0
0	4251
1	4251
0	199
6	199
0	90
0	89
0	89
15	90
0	89
1810	27
0	287
0	282
0	286
0	287
0	282
0	1
0	1
177	2
181	2
80	2
766	8
0	197
6	198
220	199
0	0
0	0
3	0
4	0
1080	893
8	884
5	853
0	0
0	0
0	0
0	0
0	577
552	2125
1	1941
1	563
0	2217
0	0
0	0
53	66
0	60
0	65
377	1229
0	1097
0	1222
0	1098
0	0
0	0
299	3
1	660
0	601
2	3407
15	1851
0	753
0	602
0	1805
2	774
18	3620
0	576
0	661
0	0
32	1248
126	1248
368	5
2	0
503	147
1	54
8	974
11	1167
1037	1181
0	1200
4	1167
208	928
82	925
381	5
24	97
0	97
0	37
0	39
3	39
0	39
65	0
0	0
0	0
0	0
0	0
21	210
3	210
0	164
628	3
0	202
5	203
0	0
3	258
0	258
2	25
2	25
0	0
0	783
4	879
2	835
0	827
35	0
27	0
875	13
32	0
0	0
114	2227
0	859
2	827
5	2224
4	856
0	862
2	2224
0	2230
217	832
0	805
0	834
0	104
8	104
0	0
0	0
0	0
1	229
5	229
145	3
1351	23
0	0
1	0
0	0
0	127
0	127
0	125
0	0
4	31
0	31
56	0
0	0
0	1
0	1
0	27
0	0
2	0
1	0
104	2
0	895
0	803
1072	936
0	197
0	274
0	803
0	178
0	178
4	178
164	4
0	0
7	163
0	163
0	0
1645	23
61	2
0	0
0	820
0	677
0	692
0	1327
0	1179
0	1327
71	572
0	805
0	1268
0	1179
0	1147
0	1295
0	0
0	0
50	65
0	65
0	0
0	0
1113	16
225	4
236	1
242	2
0	864
16	864
4	1115
2	1156
0	1136
2	1118
0	554
0	794
1	789
1059	766
6	789
0	1
0	1
0	0
475	858
0	856
0	244
41	244
80	1
1	0
28	167
0	166
2	0
1	0
16	1
1799	18
0	7
0	6
0	6
0	6
0	7
0	196
18	196
5	49
1	49
10	62
0	62
5	26
0	26
149	1
0	0
36	0
1	7
0	7
3	0
5	0
22	208
1	192
11	208
0	38
1	39
0	38
0	39
1	38
0	0
0	0
0	891
7	910
0	910
0	0
0	0
0	0
0	0
0	629
0	629
265	3
176	1089
64	1130
0	11
0	11
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
10	49
0	0
0	0
0	0
0	4624
117	4625
0	0
125	2
31	1
0	28
0	25
0	29
0	32
2	29
0	0
0	0
0	0
0	0
1	0
7	0
69	0
0	0
0	0
6	866
0	911
1	865
0	910
0	3723
14	2548
2	910
0	3672
2	0
0	349
0	350
0	361
25	339
0	338
33	345
0	0
40	0
122	1
44	1408
0	1281
0	1397
6	1515
92	1404
108	1400
9	1523
7	1523
13	1602
6	1581
0	1397
2	1658
75	1407
76	1403
13	1626
20	1778
58	1448
0	117
4	1730
7	1684
0	255
9	1442
130	1447
105	1407
9	1444
0	1460
0	19
14	1452
618	6
61	272
0	0
1595	22
0	175
0	215
1	215
0	51
0	64
10	64
713	11
17	241
0	241
14	0
0	0
0	0
0	0
443	3
345	2
0	0
0	0
6	20
0	21
0	22
0	3
8	3
0	4
0	4
0	4
0	4
0	0
0	0
2	167
25	168
520	7576
7	7573
9	633
4	633
3	634
2	634
1	77
23	77
0	1194
99	582
0	1189
0	1233
0	3152
9	768
0	768
6	3181
2	795
1	3153
0	177
0	174
0	143
0	241
20	168
54	224
1082	5
0	80
0	80
17	94
0	90
0	0
27	0
0	0
0	0
0	0
6	706
0	674
7	690
0	671
16	687
0	675
40	696
73	673
0	681
76	2
0	118
0	114
0	118
4	570
6	550
0	524
0	227
0	227
170	2
135	2
0	1
0	1
0	33
0	149
0	246
78	246
0	0
0	0
0	2660
1	2170
0	2625
95	1795
58	0
1	0
0	0
86	1
0	155
1	155
5	0
161	1552
0	1251
24	1554
11	1554
0	31
1	31
58	1
0	0
1906	20
0	0
435	5
1	9
0	10
2	1166
9	1295
7	1232
0	0
0	0
22	2022
0	2350
17	2292
220	2349
130	2
7	1355
20	1375
783	1379
2	226
0	226
0	2677
0	1784
39	2645
0	77
3	77
7	186
37	186
0	2559
50	2416
4921	2604
6	261
0	261
0	2
0	2
0	610
1	603
0	1104
4	603
0	1092
0	614
5	873
0	1091
0	615
0	613
0	584
0	1131
0	1108
0	603
0	612
0	1096
0	0
0	0
0	0
28	379
11	379
8	267
0	249
0	249
4	267
2	249
1	0
0	31
0	48
1	59
1	24
0	29
0	58
0	41
0	66
0	37
0	52
0	32
0	47
198	2
2	0
8	406
11	471
0	471
0	0
20	1143
137	1018
1	1143
0	1110
12	0
0	81
0	81
4	0
0	294
304	385
13	397
0	397
7	25
0	25
6	1
983	14
0	803
0	395
0	395
0	747
0	735
0	407
0	774
2	178
0	454
0	2423
1898	2444
87	2119
0	1
1	2
43	1611
28	873
0	1611
35	865
428	3
12	0
0	0
30	3308
0	3306
364	1
8	0
0	5947
0	6025
0	6118
0	6053
35	5988
0	5952
0	6248
0	6021
0	6077
0	6026
0	6045
0	6088
0	5943
605	6076
0	6013
0	6211
0	6083
152	5992
0	5983
0	5117
0	6025
0	6082
3	293
7	321
0	321
17	0
0	369
1	750
0	345
3	757
0	773
30	393
0	0
15	690
0	690
0	9
0	9
0	9
0	9
0	0
0	0
0	85
20	84
0	91
0	91
299	2
0	0
580	5526
15	5522
11	0
3	1
0	1
41	1
72	249
1	249
62	1
10	1410
84	1390
0	1400
5	1400
4	1390
0	0
21	0
0	9
171	1
18	494
9	494
0	58
0	58
0	51
0	50
0	51
0	57
1	55
0	51
76	0
0	214
248	218
411	352
0	349
3	199
4	186
0	199
0	974
6	985
17	974
73	158
0	158
0	44
0	15
0	41
0	41
0	39
7	42
0	17
475	20
8	3298
11	3298
128	10955
11	7516
5	7627
0	10077
0	10433
0	7919
31	2013
28	2035
1	2052
96	351
0	298
0	277
0	0
13	432
319	438
3	0
218	244
0	242
2	1
0	756
1	719
0	746
0	997
2	1014
0	746
0	746
1	746
173	3
4	217
0	217
0	0
0	0
78	0
4	87
0	87
140	1
17	210
0	210
0	0
0	253
0	241
0	223
1736	278
0	167
0	263
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	755
11	831
8	756
8	730
14	735
0	1
0	1
9	0
732	11
1	1
9	145
0	145
42	0
0	0
0	1589
414	1586
3006	1617
81	0
0	0
46	0
0	625
0	637
5	637
1079	13
0	0
1218	9
15	188
3	118
4	185
4	182
16	185
0	990
5	992
70	986
1	0
0	2
0	2
0	210
0	210
366	4
1	0
182	1
0	0
0	0
0	0
44	1827
102	1828
465	4
154	5
0	0
0	677
167	678
0	734
0	1260
559	1268
10	0
3	934
110	934
2	0
11	517
58	519
57	2
0	3787
0	3300
56	3308
0	3471
40	3708
0	3616
0	0
153	3
256	5
0	92
3	98
0	95
1	101
49	1415
0	1415
0	293
0	260
0	293
14	0
19	0
0	13
5	13
0	546
0	546
13	550
0	550
329	3
13	626
17	626
1	603
0	0
22	0
215	7
2649	36
5	0
0	196
1	0
1508	21
0	0
0	0
0	0
0	0
126	861
0	860
0	11
42	821
21	1103
0	831
1	510
1	708
0	917
178	2
80	0
0	817
354	838
608	10
0	564
212	571
0	545
10	0
0	2
6	2
5	428
0	428
0	396
176	1
315	599
0	593
159	1
0	30
1	30
88	1
0	0
0	0
0	0
5	0
2	65
0	65
0	81
0	81
1	81
0	183
37	184
3	186
2	212
0	212
194	2
6	28
15	30
0	29
67	5943
36	5938
2	5937
71	726
3	726
4	722
1	682
0	0
0	0
10	83
1	83
0	83
5	332
0	332
0	1
0	1
0	0
0	168
1	168
5	3643
0	3643
0	3643
0	14
0	14
0	14
0	0
0	0
356	4
0	0
0	207
9	207
0	82
50	82
1	0
1088	16
5	234
0	234
18	0
0	767
0	801
0	802
0	859
46	861
1	6
0	6
0	0
101	0
0	0
0	310
137	355
19	353
1	1005
4	1005
4	501
0	31
0	31
0	31
0	593
0	593
0	0
0	141
0	164
26	147
0	150
0	141
1	164
0	0
53	1
0	7
0	7
6	0
0	90
0	90
7	76
576	6
2	0
1	0
0	354
0	263
0	252
0	191
3	354
0	198
1	339
0	0
171	1
197	2
60	306
588	10
0	0
0	352
7	352
6	323
183	2
4765	46
0	0
0	0
2139	21
1327	24
39	360
0	339
0	248
7	225
1	336
0	342
0	289
700	2556
0	2553
5	39
0	31
0	39
155	0
113	1
136	551
138	552
0	4419
0	3295
45	415
0	6876
0	1726
106	1774
0	4387
0	7877
0	1672
0	1745
1	331
0	1709
0	4366
0	0
2	207
0	186
0	189
3	210
1	189
16	433
9	821
11	714
0	0
0	769
0	704
9	704
0	704
2	798
4	605
0	675
0	704
1	858
108	858
0	0
0	0
243	4
13	329
0	182
0	348
0	239
0	235
0	528
0	252
17	525
0	252
0	424
2	5
0	3
0	2
0	5
224	5
2	12
0	12
0	20
2	20
280	3
0	0
149	2
36	228
19	0
0	118
0	118
7	88
0	88
7	16
0	16
106	1
130	3
66	0
0	5615
0	5560
72	5098
69	5505
0	11648
23	5271
0	5532
0	5555
0	5542
5	5550
270	11663
0	5537
0	5585
0	10920
0	5567
0	1399
0	2176
0	2277
0	1170
0	1346
0	1134
2	1136
1	2404
3	1208
3	1056
0	2142
0	1265
0	1165
0	1056
0	0
0	0
0	631
963	640
254	4
0	1073
103	146
1	1073
1	919
3	144
46	135
37	135
0	0
13	148
0	147
0	0
973	12
464	6
0	0
0	164
66	382
3	0
0	34
6	34
0	0
0	0
0	300
44	300
21	434
3	434
1	7
0	7
45	671
0	620
0	704
0	648
23	406
1	671
0	564
0	0
0	0
0	20
4	20
0	0
2	68
0	48
0	65
7	129
0	129
42	1
0	0
0	0
0	0
244	3
8	0
260	5
21	0
0	1307
650	1315
5	94
12	94
1	151
2	158
0	158
290	10
89	216
491	220
0	5693
239	5326
0	6129
0	5541
0	5593
7	5776
78	5992
0	5783
0	5991
0	5457
282	5
0	18
0	18
24	44
4	44
0	0
1	0
0	349
1925	370
0	0
0	0
0	252
31	252
0	59
0	29
0	288
3	288
0	29
0	29
0	29
0	258
0	288
0	29
0	0
3	0
0	0
0	0
1	0
1	0
0	0
12	303
0	303
0	6272
8	6272
0	612
0	651
0	591
0	600
0	601
0	612
0	640
0	580
0	560
0	0
0	1607
0	1600
6	1607
0	0
5	0
0	2
0	2
3	0
0	0
1	0
60	0
0	2
0	2
0	0
89	3
0	4
0	4
0	4
213	0
40	1859
18	1860
6	1859
90	2
0	0
72	0
450	7
281	5
0	2
0	2
0	2
22	1008
0	973
0	1010
0	1007
0	970
0	0
0	10
0	8
42	4298
132	4303
0	473
0	476
4	479
2	0
0	0
0	0
173	1
0	0
0	0
0	0
0	0
10	919
20	919
0	256
9	256
0	945
1	907
69	945
15	910
0	0
0	0
1	0
45	632
3	678
19	679
0	12
0	12
0	12
0	12
14	562
1	739
0	739
188	2
2	244
0	914
257	913
65	906
138	1730
0	1068
25	977
6	1285
0	1507
1	0
64	1
0	0
0	0
448	7
0	0
22	0
0	0
0	0
0	0
0	1
0	1
158	3
2	28
1	27
0	28
17	77
22	77
0	1189
0	1174
0	1173
0	1249
0	1155
0	1170
0	1171
0	1188
0	1264
0	1043
34	1249
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
78	2
0	0
0	219
0	213
2	219
52	219
0	0
0	0
0	500
62	500
3	470
0	775
1	121
0	836
7	799
0	186
0	901
0	840
2	224
0	106
15	227
0	65
2	151
0	311
0	276
0	155
0	354
0	194
1	148
0	148
0	151
2	6939
17	6925
0	351
11	2644
0	351
0	274
0	155
0	357
7	6937
2	6969
3	363
0	351
26	3046
223	3047
272	2
0	73
13	76
0	73
1	76
1	291
1	130
4	291
46	292
2	158
0	158
16	5
123	1
268	403
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	375
229	336
0	375
3	375
11	410
1	0
0	0
258	346
0	345
1	0
0	0
32	0
2	0
0	0
23	5037
46	4691
379	5046
2	1
42	1
1	267
0	289
0	270
0	0
0	0
0	0
2	0
171	223
0	219
0	0
0	0
0	3642
0	3648
0	3990
0	3974
0	3658
0	3632
196	0
0	0
0	0
0	229
81	231
39	0
5	0
0	216
0	539
0	609
0	113
577	572
0	258
162	2367
28	2352
0	2373
10	229
237	231
2	0
0	201
3	201
21	2
14	1
0	0
0	0
0	124
4	155
0	132
0	76
0	55
1	144
1	76
0	263
0	171
0	138
423	285
0	269
0	0
0	0
0	0
0	0
0	0
0	0
8	467
106	471
0	470
0	0
0	0
0	130
3	130
50	0
2	405
0	405
10	489
0	489
1	227
0	227
4	229
0	14
10	14
29	0
34	1150
57	1149
498	1142
0	1141
0	0
0	0
132	0
19	0
7	1
37	1486
1	1486
0	0
0	0
0	385
0	347
0	378
0	416
0	377
0	346
122	0
16	0
6	1207
0	1207
39	4832
0	4832
44	4732
49	0
0	324
0	325
1	324
0	325
1	325
42	2853
2300	2883
0	782
3	784
11	758
2	746
5	716
0	863
0	0
6	406
0	406
0	0
0	0
1077	328
0	320
1	0
13	393
7	393
43	0
5	41
1	27
1	43
0	3495
0	2245
0	3535
0	4588
0	4548
0	2
0	3
1	3
0	0
504	683
0	567
1	590
0	0
1557	22
0	125
0	125
0	7
0	7
0	7
18	216
26	216
100	0
1357	22
60	1
710	5
0	140
5	140
0	138
0	134
1	138
229	0
0	125
207	274
0	219
10	36
0	569
39	569
335	7
34	1
0	2415
0	2191
3	2208
3	2370
0	2148
6	658
13	637
0	0
0	0
0	9
0	9
0	9
7	250
0	250
0	0
80	2
1	0
0	0
12	0
1	0
0	10400
3	10008
6	10514
0	10182
16	10419
0	9807
0	10243
10	167
3	166
1	166
0	7188
236	8096
1	8326
0	8319
0	5133
0	0
0	0
0	174
0	174
0	176
2	166
51	176
0	176
5	232
0	63
0	229
0	57
88	6
124	2
0	2547
13	2400
194	2548
0	1326
0	2447
0	2497
61	2540
196	1970
51	1924
43	6137
353	6128
0	0
0	622
33	624
0	623
0	0
0	0
0	0
0	0
0	0
10	0
3	57
0	57
88	1
0	157
0	157
3484	37
12	0
0	0
13	0
0	0
7	0
247	4
0	0
96	412
5	410
49	700
3	700
0	150
50	150
1	0
227	0
9	121
2	121
0	3
2	3
0	3
0	3
1	3
1846	38
2	693
4	694
0	793
144	828
0	794
40	1
0	105
0	105
74	1
93	477
69	477
119	1
76	4132
0	4129
153	4055
0	4142
1	4130
33	4131
184	0
0	103
0	122
74	124
19	852
46	851
9	0
208	3
2	0
1	0
287	5
74	2
39	0
0	1984
27	1984
1	1963
57	1964
1	162
228	168
2	162
589	9
0	0
0	254
7	254
783	4
45	0
31	0
0	0
0	0
0	7
0	7
0	0
0	0
0	205
0	205
0	205
17	1
170	1
0	157
0	171
0	187
715	8
25	776
0	776
3	0
27	1035
3287	1058
0	326
5	325
0	222
2	0
0	0
492	9
0	182
2	145
0	182
35	185
0	587
211	496
2	564
2	577
37	566
0	13
0	13
0	13
0	13
0	2
0	2
11	872
0	1444
0	1487
0	1480
0	974
0	899
2	874
164	5918
192	5952
0	5950
0	110
20	110
0	0
6	815
1	815
0	815
0	875
2	870
0	815
0	815
0	896
0	0
154	4
730	9
37	77
0	77
54	1
0	2
0	2
0	2
0	2
0	2
54	1793
71	2475
0	2474
2	704
30	706
16	668
0	1679
0	1679
28	1
137	2
2	0
0	0
0	0
315	5
648	4
0	0
0	0
0	0
0	0
0	157
0	157
124	0
2	545
246	803
18	816
107	2
0	0
41	368
0	368
284	3
2	0
0	45
0	0
0	45
0	0
11	99
31	103
0	103
7	119
0	119
0	554
0	771
0	796
1	829
26	289
0	809
1	769
0	307
0	818
0	775
3	371
0	543
0	734
0	736
1016	1026
105	746
103	560
0	746
0	553
331	7
0	37
0	37
0	0
50	1
3	66
0	73
14	71
0	75
0	5
0	5
160	3
0	202
3	202
0	10
1	10
0	0
6	1542
0	1631
2	1581
38	1615
3	1343
3	1
0	0
1	0
0	0
85	390
4	1223
11	1306
0	1256
27	3
1	0
0	0
0	0
0	0
0	0
0	0
1346	17
0	0
76	1
465	6
0	0
0	0
0	0
67	0
410	496
